Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,lifexp,lifexpf
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr104,"Jeolla Region",2023,84.12,87.26
Kosovo,Europe,XKO,National,KSVt,Total,2023,73.5,
Kosovo,Europe,XKO,Subnat,KSVr107,Ferizaj,2023,73.83,
Kosovo,Europe,XKO,Subnat,KSVr101,Gjakova,2023,73.5,
Kosovo,Europe,XKO,Subnat,KSVr102,Gjilan,2023,70.42,
Kosovo,Europe,XKO,Subnat,KSVr103,Mitrovica,2023,73.17,
Kosovo,Europe,XKO,Subnat,KSVr104,Peja,2023,72.7,
Kosovo,Europe,XKO,Subnat,KSVr106,Pristina,2023,73.49,
Kosovo,Europe,XKO,Subnat,KSVr105,Prizren,2023,74.41,
Kuwait,Asia/Pacific,KWT,National,KWTt,Total,2023,80.41,81.85
Kuwait,Asia/Pacific,KWT,Subnat,KWTr102,Ahmadi,2023,80.41,81.85
Kuwait,Asia/Pacific,KWT,Subnat,KWTr101,"Al Asimah, Hawalli, Al-Farwaniyah, Mubarak al-Sabah",2023,80.41,81.85
Kuwait,Asia/Pacific,KWT,Subnat,KWTr103,Al-Jahra,2023,80.41,81.85
Kyrgyzstan,Asia/Pacific,KGZ,National,KGZt,Total,2023,71.68,75.25
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr108,Batken,2023,72.46,76.11
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr101,Bishkek,2023,71.15,74.67
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr103,Chuy,2023,73.13,76.85
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr102,Issyk-Kul,2023,71.28,74.81
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr105,Jalal-Abad,2023,71.2,74.73
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr107,Naryn,2023,70.01,73.42
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr106,Osh,2023,71.66,75.24
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr104,Talas,2023,70.89,74.38
Lao,Asia/Pacific,LAO,National,LAOt,Total,2023,68.96,71.25
Lao,Asia/Pacific,LAO,Subnat,LAOr117,Attapeu,2023,67.02,69.11
Lao,Asia/Pacific,LAO,Subnat,LAOr105,Bokeo,2023,67.04,69.13
Lao,Asia/Pacific,LAO,Subnat,LAOr111,Borikhamxay,2023,70.39,72.82
Lao,Asia/Pacific,LAO,Subnat,LAOr116,Champasack,2023,69.5,71.84
Lao,Asia/Pacific,LAO,Subnat,LAOr107,Huaphanh,2023,69.99,72.38
Lao,Asia/Pacific,LAO,Subnat,LAOr112,Khammuane,2023,66.24,68.24
Lao,Asia/Pacific,LAO,Subnat,LAOr103,Luangnamtha,2023,69.58,71.92
Lao,Asia/Pacific,LAO,Subnat,LAOr106,Luangprabang,2023,71.3,73.83
Lao,Asia/Pacific,LAO,Subnat,LAOr104,Oudomxay,2023,65.57,67.51
Lao,Asia/Pacific,LAO,Subnat,LAOr102,Phongsaly,2023,65.59,67.54
Lao,Asia/Pacific,LAO,Subnat,LAOr114,Saravane,2023,65.68,67.63
Lao,Asia/Pacific,LAO,Subnat,LAOr113,Savannakhet,2023,67.38,69.51
Lao,Asia/Pacific,LAO,Subnat,LAOr108,Sayabury,2023,75.87,78.86
Lao,Asia/Pacific,LAO,Subnat,LAOr115,Sekong,2023,71.08,73.58
Lao,Asia/Pacific,LAO,Subnat,LAOr101,"Vientiane Municipality",2023,74.06,76.86
Lao,Asia/Pacific,LAO,Subnat,LAOr110,"Vientiane Province",2023,68.25,70.46
Lao,Asia/Pacific,LAO,Subnat,LAOr109,Xiengkhuang,2023,69.94,72.32
Latvia,Europe,LVA,National,LVAt,Total,2023,76.19,80.47
Latvia,Europe,LVA,Subnat,LVAr104,"Kurzeme region",2023,75.63,79.97
Latvia,Europe,LVA,Subnat,LVAr106,"Latgale region",2023,74,79.06
Latvia,Europe,LVA,Subnat,LVAr102,"Pieriga region",2023,77.26,81.28
Latvia,Europe,LVA,Subnat,LVAr101,"Riga region",2023,76.5,80.78
Latvia,Europe,LVA,Subnat,LVAr103,"Vidzeme region",2023,76.24,80.67
Latvia,Europe,LVA,Subnat,LVAr105,"Zemgale region",2023,76.24,80.27
Lebanon,Asia/Pacific,LBN,National,LBNt,Total,2023,77.82,79.73
Lebanon,Asia/Pacific,LBN,Subnat,LBNr101,Beirut,2023,77.82,79.73
Lebanon,Asia/Pacific,LBN,Subnat,LBNr104,Beqaa,2023,77.82,79.73
Lebanon,Asia/Pacific,LBN,Subnat,LBNr102,"Mount Lebanon",2023,77.82,79.73
Lebanon,Asia/Pacific,LBN,Subnat,LBNr103,Northern,2023,77.82,79.73
Lebanon,Asia/Pacific,LBN,Subnat,LBNr105,"Southern, Nabtieh",2023,77.82,79.73
Lesotho,Africa,LSO,National,LSOt,Total,2023,57.38,60.01
Lesotho,Africa,LSO,Subnat,LSOr103,Berea,2023,57.81,60.49
Lesotho,Africa,LSO,Subnat,LSOr101,Butha-Buthe,2023,58.04,60.76
Lesotho,Africa,LSO,Subnat,LSOr102,Leribe,2023,56.21,58.7
Lesotho,Africa,LSO,Subnat,LSOr105,Mafeteng,2023,58.51,61.28
Lesotho,Africa,LSO,Subnat,LSOr104,Maseru,2023,57.82,60.5
Lesotho,Africa,LSO,Subnat,LSOr106,"Mohale s Hoek",2023,58.04,60.75
Lesotho,Africa,LSO,Subnat,LSOr109,Mokhotlong,2023,56.97,59.56
Lesotho,Africa,LSO,Subnat,LSOr108,"Qasha s Nek",2023,59.16,62.01
Lesotho,Africa,LSO,Subnat,LSOr107,Quthing,2023,56.87,59.44
Lesotho,Africa,LSO,Subnat,LSOr110,Thaba-Tseka,2023,55.89,58.34
Liberia,Africa,LBR,National,LBRt,Total,2023,62.16,63.44
Liberia,Africa,LBR,Subnat,LBRr101,Bomi,2023,63.75,65.2
Liberia,Africa,LBR,Subnat,LBRr102,Bong,2023,64.23,65.73
Liberia,Africa,LBR,Subnat,LBRr103,Gbarpolu,2023,60.04,61.1
Liberia,Africa,LBR,Subnat,LBRr104,"Grand Bassa",2023,59.58,60.59
Liberia,Africa,LBR,Subnat,LBRr105,"Grand Cape Mount",2023,57.01,57.75
Liberia,Africa,LBR,Subnat,LBRr106,"Grand Gedeh",2023,62.09,63.36
Liberia,Africa,LBR,Subnat,LBRr107,"Grand Kru",2023,61.14,62.32
Liberia,Africa,LBR,Subnat,LBRr108,Lofa,2023,62.98,64.35
Liberia,Africa,LBR,Subnat,LBRr109,Margibi,2023,60.84,61.98
Liberia,Africa,LBR,Subnat,LBRr110,Maryland,2023,61.72,62.95
Liberia,Africa,LBR,Subnat,LBRr111,Montserrado,2023,62.53,63.85
Liberia,Africa,LBR,Subnat,LBRr112,Nimba,2023,64.02,65.49
Liberia,Africa,LBR,Subnat,LBRr113,"River Cess",2023,62.91,64.27
Liberia,Africa,LBR,Subnat,LBRr114,"River Gee",2023,62.71,64.05
Liberia,Africa,LBR,Subnat,LBRr115,Sinoe,2023,57.85,58.68
Libya,Africa,LBY,National,LBYt,Total,2023,69.34,70.42
Libya,Africa,LBY,Subnat,LBYr101,Cyrenaica,2023,69.34,70.42
Libya,Africa,LBY,Subnat,LBYr103,Fezzan,2023,69.34,70.42
Libya,Africa,LBY,Subnat,LBYr102,Tripolitania,2023,69.34,70.42
Liechtenstein,Europe,LIE,National,LIEt,Total,2023,83.63,85.32
Lithuania,Europe,LTU,National,LTUt,Total,2023,76.03,80.68
Lithuania,Europe,LTU,Subnat,LTUr101,"Alytus County",2023,75.87,80.99
Lithuania,Europe,LTU,Subnat,LTUr102,"Kaunas County",2023,76.6,81.28
Lithuania,Europe,LTU,Subnat,LTUr103,"Klaipeda County",2023,76.68,80.68
Lithuania,Europe,LTU,Subnat,LTUr104,"Marijampole County",2023,76.08,80.85
Lithuania,Europe,LTU,Subnat,LTUr105,"Panevezys County",2023,75.72,81.19
Lithuania,Europe,LTU,Subnat,LTUr106,"Siauliai County",2023,75.97,80.6
Lithuania,Europe,LTU,Subnat,LTUr107,"Taurage County",2023,75.36,81.21
Lithuania,Europe,LTU,Subnat,LTUr108,"Telsiai County",2023,76.5,81.6
Lithuania,Europe,LTU,Subnat,LTUr109,"Utena County",2023,74.77,79.63
Lithuania,Europe,LTU,Subnat,LTUr110,"Vilnius County",2023,76.78,81.43
Luxembourg,Europe,LUX,National,LUXt,Total,2023,82.23,83.84
Madagascar,Africa,MDG,National,MDGt,Total,2023,63.63,65.38
Madagascar,Africa,MDG,Subnat,MDGr112,"Alaotra Mangoro",2023,64.78,66.64
Madagascar,Africa,MDG,Subnat,MDGr101,Analamanga,2023,66,67.99
Madagascar,Africa,MDG,Subnat,MDGr111,Analanjirofo,2023,62.6,64.24
Madagascar,Africa,MDG,Subnat,MDGr106,"Anamoroni Mania",2023,62.23,63.83
Madagascar,Africa,MDG,Subnat,MDGr118,Androy,2023,65.5,67.44
Madagascar,Africa,MDG,Subnat,MDGr119,Anosy,2023,62.68,64.33
Madagascar,Africa,MDG,Subnat,MDGr117,"Atsimo Andrefana",2023,61.33,62.84
Madagascar,Africa,MDG,Subnat,MDGr109,"Atsimo Atsinanana",2023,63.08,64.77
Madagascar,Africa,MDG,Subnat,MDGr110,Atsinanana,2023,63.32,65.03
Madagascar,Africa,MDG,Subnat,MDGr115,Betsiboka,2023,62.05,63.63
Madagascar,Africa,MDG,Subnat,MDGr113,Boeny,2023,64.73,66.58
Madagascar,Africa,MDG,Subnat,MDGr104,Bongolava,2023,61.86,63.43
Madagascar,Africa,MDG,Subnat,MDGr121,Diana,2023,68.16,70.37
Madagascar,Africa,MDG,Subnat,MDGr105,"Haute Matsiatra",2023,63.77,65.53
Madagascar,Africa,MDG,Subnat,MDGr108,Ihorombe,2023,66.57,68.61
Madagascar,Africa,MDG,Subnat,MDGr103,Itasy,2023,66,67.98
Madagascar,Africa,MDG,Subnat,MDGr116,Melaky,2023,61.89,63.46
Madagascar,Africa,MDG,Subnat,MDGr120,Menabe,2023,62.8,64.46
Madagascar,Africa,MDG,Subnat,MDGr122,Sava,2023,67.1,69.2
Madagascar,Africa,MDG,Subnat,MDGr114,Sofia,2023,63.33,65.04
Madagascar,Africa,MDG,Subnat,MDGr102,Vakinankaratra,2023,63.42,65.14
Madagascar,Africa,MDG,Subnat,MDGr107,"Vatovavy Fitovinany",2023,58.29,59.49
Malawi,Africa,MWI,National,MWIt,Total,2023,67.35,70.56
Malawi,Africa,MWI,Subnat,MWIr101,Blantyre,2023,67.24,70.43
Malawi,Africa,MWI,Subnat,MWIr102,Kasungu,2023,70.77,74.4
Malawi,Africa,MWI,Subnat,MWIr109,Lilongwe,2023,68.19,71.51
Malawi,Africa,MWI,Subnat,MWIr103,Machinga,2023,67.39,70.6
Malawi,Africa,MWI,Subnat,MWIr104,Mangochi,2023,65.59,68.58
Malawi,Africa,MWI,Subnat,MWIr110,Mulanje,2023,67.49,70.72
Malawi,Africa,MWI,Subnat,MWIr105,Mzimba,2023,67.99,71.28
Malawi,Africa,MWI,Subnat,MWIr112,"Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)",2023,67.2,70.39
Malawi,Africa,MWI,Subnat,MWIr111,"Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",2023,70.53,74.13
Malawi,Africa,MWI,Subnat,MWIr113,"Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)",2023,66.45,69.54
Malawi,Africa,MWI,Subnat,MWIr106,Salima,2023,66.27,69.34
Malawi,Africa,MWI,Subnat,MWIr107,Thyolo,2023,64.29,67.13
Malawi,Africa,MWI,Subnat,MWIr108,Zomba,2023,67.29,70.5
Malaysia,Asia/Pacific,MYS,National,MYSt,Total,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr101,Johor,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr102,Kedah,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr103,Kelantan,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr110,Selangor,2023,76.66,79.37
Malaysia,Asia/Pacific,MYS,Subnat,MYSr111,Terengganu,2023,76.66,79.37
Maldives,Asia/Pacific,MDV,National,MDVt,Total,2023,81.04,82.82
Maldives,Asia/Pacific,MDV,Subnat,MDVr104,Central,2023,81.3,83.1
Maldives,Asia/Pacific,MDV,Subnat,MDVr101,Male,2023,80.69,82.44
Maldives,Asia/Pacific,MDV,Subnat,MDVr102,North,2023,80.81,82.57
Maldives,Asia/Pacific,MDV,Subnat,MDVr103,"North Central",2023,82.13,84.02
Maldives,Asia/Pacific,MDV,Subnat,MDVr106,South,2023,80.69,82.43
Maldives,Asia/Pacific,MDV,Subnat,MDVr105,"South Central",2023,81.31,83.11
Mali,Africa,MLI,National,MLIt,Total,2023,60.44,61.9
Mali,Africa,MLI,Subnat,MLIr108,Bamako,2023,67.04,69.23
Mali,Africa,MLI,Subnat,MLIr107,"Gao and Kidal",2023,64.32,66.21
Mali,Africa,MLI,Subnat,MLIr101,Kayes,2023,58.74,60.01
Mali,Africa,MLI,Subnat,MLIr102,Koulikoro,2023,60.92,62.44
Mali,Africa,MLI,Subnat,MLIr105,Mopti,2023,58.87,60.16
Mali,Africa,MLI,Subnat,MLIr104,Segou,2023,58.47,59.71
Mali,Africa,MLI,Subnat,MLIr103,Sikasso,2023,60.65,62.13
Mali,Africa,MLI,Subnat,MLIr106,Tombouctou,2023,58.72,59.99
Mauritania,Africa,MRT,National,MRTt,Total,2023,68.48,70.48
Mauritania,Africa,MRT,Subnat,MRTr107,Adrar,2023,63.3,64.75
Mauritania,Africa,MRT,Subnat,MRTr103,Assaba,2023,67.15,69.01
Mauritania,Africa,MRT,Subnat,MRTr105,Brakna,2023,68.37,70.36
Mauritania,Africa,MRT,Subnat,MRTr104,Gorgol,2023,67.4,69.28
Mauritania,Africa,MRT,Subnat,MRTr110,Guidimagha,2023,68.28,70.26
Mauritania,Africa,MRT,Subnat,MRTr101,"Hodh Charghi",2023,67.84,69.77
Mauritania,Africa,MRT,Subnat,MRTr102,"Hodh Gharbi",2023,67.71,69.63
Mauritania,Africa,MRT,Subnat,MRTr112,Inchiri,2023,63.91,65.43
Mauritania,Africa,MRT,Subnat,MRTr108,Nouadhibou,2023,69.06,71.12
Mauritania,Africa,MRT,Subnat,MRTr109,Tagant,2023,64.34,65.9
Mauritania,Africa,MRT,Subnat,MRTr111,Tiris-Zemmour,2023,71.29,73.58
Mauritania,Africa,MRT,Subnat,MRTr106,"Trarza incl Nouakchott",2023,70.82,73.07
Mauritius,Africa,MUS,National,MUSt,Total,2023,74.93,78.18
Mauritius,Africa,MUS,Subnat,MUSr101,"North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)",2023,74.93,78.18
Mauritius,Africa,MUS,Subnat,MUSr103,Rodrigues,2023,74.93,78.18
Mauritius,Africa,MUS,Subnat,MUSr102,"South (Grand Port, Savanne, Plaines Wilhems, Black River)",2023,74.93,78.18
Mexico,America,MEX,National,MEXt,Total,2023,75.07,77.81
Mexico,America,MEX,Subnat,MEXr101,Aguascalientes,2023,74.83,77.7
Mexico,America,MEX,Subnat,MEXr102,"Baja California",2023,75.45,78.38
Mexico,America,MEX,Subnat,MEXr103,"Baja California Sur",2023,74.53,77.37
Mexico,America,MEX,Subnat,MEXr104,Campeche,2023,76.12,79.12
Mexico,America,MEX,Subnat,MEXr107,Chiapas,2023,72.34,74.95
Mexico,America,MEX,Subnat,MEXr108,Chihuahua,2023,73.72,76.47
Mexico,America,MEX,Subnat,MEXr105,Coahuila,2023,74.24,77.04
Mexico,America,MEX,Subnat,MEXr106,Colima,2023,74.44,77.27
Mexico,America,MEX,Subnat,MEXr109,"Distrito Federal",2023,74.85,77.72
Mexico,America,MEX,Subnat,MEXr110,Durango,2023,72.31,74.92
Mexico,America,MEX,Subnat,MEXr111,Guanajuato,2023,74.11,76.9
Mexico,America,MEX,Subnat,MEXr112,Guerrero,2023,70.3,72.69
Mexico,America,MEX,Subnat,MEXr113,Hidalgo,2023,74.26,77.06
Mexico,America,MEX,Subnat,MEXr114,Jalisco,2023,74.4,77.22
Mexico,America,MEX,Subnat,MEXr115,Mexico,2023,73.62,76.37
Mexico,America,MEX,Subnat,MEXr116,"Michoacan de Ocampo",2023,74.05,76.84
Mexico,America,MEX,Subnat,MEXr117,Morelos,2023,74.89,77.76
Mexico,America,MEX,Subnat,MEXr118,Nayarit,2023,71.56,74.09
Mexico,America,MEX,Subnat,MEXr119,"Nuevo Leon",2023,74.88,77.75
Mexico,America,MEX,Subnat,MEXr120,Oaxaca,2023,72.92,75.59
Mexico,America,MEX,Subnat,MEXr121,Puebla,2023,72.82,75.48
Mexico,America,MEX,Subnat,MEXr122,Queretaro,2023,74.28,77.09
Mexico,America,MEX,Subnat,MEXr123,"Quintana Roo",2023,74.62,77.46
Mexico,America,MEX,Subnat,MEXr124,"San Luis Potosi",2023,73.58,76.32
Mexico,America,MEX,Subnat,MEXr125,Sinaloa,2023,75.51,78.45
Mexico,America,MEX,Subnat,MEXr126,Sonora,2023,74.69,77.54
Mexico,America,MEX,Subnat,MEXr127,Tabasco,2023,75.56,78.5
Mexico,America,MEX,Subnat,MEXr128,Tamaulipas,2023,74.71,77.56
Mexico,America,MEX,Subnat,MEXr129,Tlaxcala,2023,73.19,75.89
Mexico,America,MEX,Subnat,MEXr130,Veracruz,2023,72.94,75.61
Mexico,America,MEX,Subnat,MEXr131,Yucatan,2023,73.63,76.38
Mexico,America,MEX,Subnat,MEXr132,Zacatecas,2023,74.41,77.24
"Micronesia, Fed. Sts.",Asia/Pacific,FSM,National,FSMt,Total,2023,67.2,71.12
Moldova,Europe,MDA,National,MDAt,Total,2023,71.2,75.54
Moldova,Europe,MDA,Subnat,MDAr102,Center,2023,70.78,75.06
Moldova,Europe,MDA,Subnat,MDAr104,Chisinau,2023,71.44,75.8
Moldova,Europe,MDA,Subnat,MDAr101,North,2023,71.02,75.34
Moldova,Europe,MDA,Subnat,MDAr103,South,2023,72.02,76.46
Mongolia,Asia/Pacific,MNG,National,MNGt,Total,2023,71.73,76.43
Mongolia,Asia/Pacific,MNG,Subnat,MNGr103,"Central (Dornogovi, Dundgovi, Umnugovi, Selenge, Tuv, Darkhan-Uul, Govisumber)",2023,73.1,77.95
Mongolia,Asia/Pacific,MNG,Subnat,MNGr104,"Eastern (Dornod, Sukhbaatar, Khentii)",2023,72.23,76.99
Mongolia,Asia/Pacific,MNG,Subnat,MNGr102,"Khangai (Arkhangai, Bayankhongor, Bulgan, Uvurkhangai, Khuvsgul, Orkhon)",2023,69.46,73.89
Mongolia,Asia/Pacific,MNG,Subnat,MNGr105,Ulaanbaatar,2023,72.57,77.36
Mongolia,Asia/Pacific,MNG,Subnat,MNGr101,"Western (Bayan-Ulgii, Govi-Altai, Zavkhan, Uvs, Khovd)",2023,70.37,74.91
Montenegro,Europe,MNE,National,MNEt,Total,2023,77.09,80.31
Montenegro,Europe,MNE,Subnat,MNEr102,Centre,2023,77.09,80.31
Montenegro,Europe,MNE,Subnat,MNEr101,North,2023,77.09,80.31
Montenegro,Europe,MNE,Subnat,MNEr103,South,2023,77.09,80.31
Morocco,Africa,MAR,National,MARt,Total,2023,75.31,77.6
Morocco,Africa,MAR,Subnat,MARr103,Centre,2023,76.39,78.79
Morocco,Africa,MAR,Subnat,MARr102,"Centre north",2023,74.61,76.82
Morocco,Africa,MAR,Subnat,MARr105,"Centre south",2023,75.87,78.22
Morocco,Africa,MAR,Subnat,MARr104,Eastern,2023,75.54,77.85
Morocco,Africa,MAR,Subnat,MARr101,"North west",2023,75.47,77.77
Morocco,Africa,MAR,Subnat,MARr107,South,2023,76.48,78.89
Morocco,Africa,MAR,Subnat,MARr106,Tensift,2023,73.28,75.36
Mozambique,Africa,MOZ,National,MOZt,Total,2023,63.61,66.54
Mozambique,Africa,MOZ,Subnat,MOZr102,"Cabo delgado",2023,60.22,62.74
Mozambique,Africa,MOZ,Subnat,MOZr109,Gaza,2023,61.86,64.59
Mozambique,Africa,MOZ,Subnat,MOZr108,Inhambane,2023,65.07,68.18
Mozambique,Africa,MOZ,Subnat,MOZr106,Manica,2023,62.43,65.21
Mozambique,Africa,MOZ,Subnat,MOZr111,"Maputo Cidade",2023,63.72,66.67
Mozambique,Africa,MOZ,Subnat,MOZr110,"Maputo Provincia",2023,65.5,68.67
Mozambique,Africa,MOZ,Subnat,MOZr103,Nampula,2023,62.24,65.01
Mozambique,Africa,MOZ,Subnat,MOZr101,Niassa,2023,62.72,65.55
Mozambique,Africa,MOZ,Subnat,MOZr107,Sofala,2023,62.03,64.77
Mozambique,Africa,MOZ,Subnat,MOZr105,Tete,2023,67.69,71.11
Mozambique,Africa,MOZ,Subnat,MOZr104,Zambezia,2023,65.97,69.19
Myanmar,Asia/Pacific,MMR,National,MMRt,Total,2023,66.89,70.16
Myanmar,Asia/Pacific,MMR,Subnat,MMRr114,Ayeyarwaddy,2023,65.66,68.78
Myanmar,Asia/Pacific,MMR,Subnat,MMRr107,Bago,2023,65.53,68.65
Myanmar,Asia/Pacific,MMR,Subnat,MMRr104,Chin,2023,63.21,66.05
Myanmar,Asia/Pacific,MMR,Subnat,MMRr101,Kachin,2023,68.26,71.7
Myanmar,Asia/Pacific,MMR,Subnat,MMRr102,Kayah,2023,69.67,73.28
Myanmar,Asia/Pacific,MMR,Subnat,MMRr103,Kayin,2023,65.47,68.57
Myanmar,Asia/Pacific,MMR,Subnat,MMRr108,Magway,2023,68.97,72.49
Myanmar,Asia/Pacific,MMR,Subnat,MMRr109,"Mandalay, NayPyitaw",2023,67.35,70.68
Myanmar,Asia/Pacific,MMR,Subnat,MMRr110,Mon,2023,70.55,74.26
Myanmar,Asia/Pacific,MMR,Subnat,MMRr111,Rakhine,2023,68.62,72.1
Myanmar,Asia/Pacific,MMR,Subnat,MMRr105,Sagaing,2023,67.31,70.63
Myanmar,Asia/Pacific,MMR,Subnat,MMRr113,Shan,2023,63.84,66.74
Myanmar,Asia/Pacific,MMR,Subnat,MMRr106,Taninthayi,2023,65.58,68.69
Myanmar,Asia/Pacific,MMR,Subnat,MMRr112,Yangon,2023,70.26,73.94
Namibia,Africa,NAM,National,NAMt,Total,2023,67.39,71.34
Namibia,Africa,NAM,Subnat,NAMr101,Caprivi,2023,65.38,69.07
Namibia,Africa,NAM,Subnat,NAMr102,Erongo,2023,68.27,72.33
Namibia,Africa,NAM,Subnat,NAMr103,Hardap,2023,70.61,74.98
Namibia,Africa,NAM,Subnat,NAMr104,Karas,2023,69.67,73.93
Namibia,Africa,NAM,Subnat,NAMr108,Kavango,2023,62.21,65.48
Namibia,Africa,NAM,Subnat,NAMr105,Khomas,2023,70.06,74.36
Namibia,Africa,NAM,Subnat,NAMr106,Kunene,2023,69.53,73.76
Namibia,Africa,NAM,Subnat,NAMr107,Ohangwena,2023,64.49,68.06
Namibia,Africa,NAM,Subnat,NAMr109,Omaheke,2023,69.31,73.51
Namibia,Africa,NAM,Subnat,NAMr110,Omusati,2023,69.5,73.73
Namibia,Africa,NAM,Subnat,NAMr111,Oshana,2023,69.28,73.49
Namibia,Africa,NAM,Subnat,NAMr112,Oshikoto,2023,66.09,69.87
Namibia,Africa,NAM,Subnat,NAMr113,Otjozondjupa,2023,68.58,72.68
Nepal,Asia/Pacific,NPL,National,NPLt,Total,2023,70.35,71.84
Nepal,Asia/Pacific,NPL,Subnat,NPLr103,"Bagmati province",2023,72.2,73.87
Nepal,Asia/Pacific,NPL,Subnat,NPLr104,"Gandaki province",2023,72.33,74.02
Nepal,Asia/Pacific,NPL,Subnat,NPLr106,"Karnali province",2023,69.24,70.61
Nepal,Asia/Pacific,NPL,Subnat,NPLr101,"Koshi province",2023,70.87,72.41
Nepal,Asia/Pacific,NPL,Subnat,NPLr105,"Lumbini province",2023,69.84,71.27
Nepal,Asia/Pacific,NPL,Subnat,NPLr102,"Madhesh province",2023,69.59,70.99
Nepal,Asia/Pacific,NPL,Subnat,NPLr107,"Sudurpashchim province",2023,68.87,70.2
Netherlands,Europe,NLD,National,NLDt,Total,2023,82.16,83.74
Netherlands,Europe,NLD,Subnat,NLDr103,Drenthe,2023,81.27,82.92
Netherlands,Europe,NLD,Subnat,NLDr106,Flevoland,2023,82.18,83.83
Netherlands,Europe,NLD,Subnat,NLDr102,Friesland,2023,82.08,83.53
Netherlands,Europe,NLD,Subnat,NLDr105,Gelderland,2023,82.08,83.43
Netherlands,Europe,NLD,Subnat,NLDr101,Groningen,2023,81.37,83.23
Netherlands,Europe,NLD,Subnat,NLDr112,Limburg,2023,82.18,83.93
Netherlands,Europe,NLD,Subnat,NLDr111,Noord-Brabant,2023,82.28,83.83
Netherlands,Europe,NLD,Subnat,NLDr108,Noord-Holland,2023,82.28,83.83
Netherlands,Europe,NLD,Subnat,NLDr104,Overijssel,2023,81.88,83.53
Netherlands,Europe,NLD,Subnat,NLDr107,Utrecht,2023,82.58,84.03
Netherlands,Europe,NLD,Subnat,NLDr110,Zeeland,2023,82.48,84.43
Netherlands,Europe,NLD,Subnat,NLDr109,Zuid-Holland,2023,82.18,83.83
"New Zealand",Asia/Pacific,NZL,National,NZLt,Total,2023,82.09,83.77
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr102,Auckland,2023,83,84.58
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr104,"Bay of Plenty",2023,81.84,83.67
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr113,Canterbury,2023,82.19,83.77
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr105,Gisborne,2023,79.01,80.95
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr106,"Hawkes Bay",2023,81.23,82.97
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr108,Manawatu-Wanganui,2023,81.13,82.97
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr111,Marlborough,2023,82.34,84.07
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr101,Northland,2023,81.33,83.27
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr114,Otago,2023,81.89,83.57
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr115,Southland,2023,80.98,82.76
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr107,Taranaki,2023,81.53,83.27
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr110,"Tasman - Nelson",2023,82.59,84.27
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr103,Waikato,2023,81.68,83.47
"New Zealand",Asia/Pacific,NZL,Subnat,NZLr109,Wellington,2023,82.29,83.97
