Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,shdi,healthindex,edindex,incindex
"Dominican Republic",America,DOM,Subnat,DOMr105,"Region IV (Independencia, Bahoruco, Barahona, Pedernales)",2023,0.763,0.857,0.665,0.779
"Dominican Republic",America,DOM,Subnat,DOMr106,"Region V (El Seibo, La Altagracia, La Romana, San Pedro de Macoris, Hato Mayor)",2023,0.76,0.832,0.668,0.791
"Dominican Republic",America,DOM,Subnat,DOMr107,"Region VI (San Juan, Elias Pina)",2023,0.743,0.833,0.632,0.778
"Dominican Republic",America,DOM,Subnat,DOMr108,"Region VII (Dajabon, Monte Cristi, Santiago Rodriguez, Valverde)",2023,0.75,0.842,0.631,0.793
"Dominican Republic",America,DOM,Subnat,DOMr109,"Region VIII (La Vega, Monsenor Nouel, Sanchez Ramirez)",2023,0.774,0.841,0.672,0.82
Ecuador,America,ECU,National,ECUt,Total,2023,0.777,0.883,0.712,0.746
Ecuador,America,ECU,Subnat,ECUr101,Coste,2023,0.775,0.883,0.713,0.739
Ecuador,America,ECU,Subnat,ECUr103,Oriente,2023,0.741,0.883,0.663,0.694
Ecuador,America,ECU,Subnat,ECUr102,Sierra,2023,0.79,0.883,0.725,0.77
Egypt,Africa,EGY,National,EGYt,Total,2023,0.754,0.794,0.703,0.769
Egypt,Africa,EGY,Subnat,EGYr102,Alexandria,2023,0.805,0.802,0.83,0.783
Egypt,Africa,EGY,Subnat,EGYr118,Assuit,2023,0.699,0.753,0.606,0.75
Egypt,Africa,EGY,Subnat,EGYr121,Aswan,2023,0.748,0.785,0.7,0.762
Egypt,Africa,EGY,Subnat,EGYr112,Behera,2023,0.739,0.819,0.639,0.772
Egypt,Africa,EGY,Subnat,EGYr115,"Beni Suef",2023,0.72,0.768,0.637,0.764
Egypt,Africa,EGY,Subnat,EGYr101,Cairo,2023,0.803,0.825,0.805,0.781
Egypt,Africa,EGY,Subnat,EGYr106,Dakahlia,2023,0.771,0.812,0.728,0.775
Egypt,Africa,EGY,Subnat,EGYr105,Damietta,2023,0.779,0.827,0.73,0.782
Egypt,Africa,EGY,Subnat,EGYr116,Fayoum,2023,0.723,0.806,0.618,0.758
Egypt,Africa,EGY,Subnat,EGYr122,"Frontier governorates (Red Sea, New Valley, Matroh, North Sainai, South Sainai)",2023,0.761,0.805,0.713,0.769
Egypt,Africa,EGY,Subnat,EGYr110,Gharbia,2023,0.767,0.797,0.733,0.772
Egypt,Africa,EGY,Subnat,EGYr114,Giza,2023,0.756,0.806,0.695,0.772
Egypt,Africa,EGY,Subnat,EGYr113,Ismailia,2023,0.77,0.778,0.751,0.78
Egypt,Africa,EGY,Subnat,EGYr109,"Kafr El-Sheikh",2023,0.757,0.811,0.686,0.78
Egypt,Africa,EGY,Subnat,EGYr108,Kalyubia,2023,0.759,0.777,0.739,0.762
Egypt,Africa,EGY,Subnat,EGYr111,Menoufia,2023,0.774,0.824,0.729,0.771
Egypt,Africa,EGY,Subnat,EGYr117,Menya,2023,0.713,0.769,0.626,0.751
Egypt,Africa,EGY,Subnat,EGYr103,"Port Said",2023,0.822,0.813,0.862,0.793
Egypt,Africa,EGY,Subnat,EGYr120,Qena,2023,0.732,0.774,0.667,0.759
Egypt,Africa,EGY,Subnat,EGYr107,Sharkia,2023,0.753,0.784,0.714,0.765
Egypt,Africa,EGY,Subnat,EGYr119,Souhag,2023,0.709,0.759,0.626,0.749
Egypt,Africa,EGY,Subnat,EGYr104,Suez,2023,0.808,0.814,0.82,0.791
"El Salvador",America,SLV,National,SLVt,Total,2023,0.678,0.802,0.552,0.704
"El Salvador",America,SLV,Subnat,SLVr102,"Central I",2023,0.716,0.808,0.619,0.733
"El Salvador",America,SLV,Subnat,SLVr103,"Central II",2023,0.645,0.808,0.489,0.677
"El Salvador",America,SLV,Subnat,SLVr101,Occidental,2023,0.648,0.79,0.504,0.685
"El Salvador",America,SLV,Subnat,SLVr104,Oriental,2023,0.635,0.797,0.477,0.674
"Equatorial Guinea",Africa,GNQ,National,GNQt,Total,2023,0.674,0.672,0.623,0.732
"Equatorial Guinea",Africa,GNQ,Subnat,GNQr101,"Annobon, Bioko",2023,0.761,0.671,0.767,0.854
"Equatorial Guinea",Africa,GNQ,Subnat,GNQr102,"Centro Sur",2023,0.619,0.682,0.536,0.65
"Equatorial Guinea",Africa,GNQ,Subnat,GNQr103,"Kie Ntem",2023,0.628,0.664,0.577,0.646
"Equatorial Guinea",Africa,GNQ,Subnat,GNQr104,Litoral,2023,0.701,0.709,0.65,0.748
"Equatorial Guinea",Africa,GNQ,Subnat,GNQr105,"Wele Nzas",2023,0.6,0.63,0.528,0.649
Eritrea,Africa,ERI,National,ERIt,Total,2023,0.503,0.748,0.374,0.455
Eritrea,Africa,ERI,Subnat,ERIr104,Anseba,2023,0.456,0.817,0.28,0.415
Eritrea,Africa,ERI,Subnat,ERIr106,Debub,2023,0.479,0.741,0.354,0.419
Eritrea,Africa,ERI,Subnat,ERIr101,"Debubawi Keih Bahri",2023,0.507,0.634,0.391,0.527
Eritrea,Africa,ERI,Subnat,ERIr105,Gash-Barka,2023,0.378,0.72,0.194,0.388
Eritrea,Africa,ERI,Subnat,ERIr102,Maekel,2023,0.684,0.845,0.64,0.591
Eritrea,Africa,ERI,Subnat,ERIr103,"Semenawi Keih Bahri",2023,0.411,0.674,0.249,0.414
Estonia,Europe,EST,National,ESTt,Total,2023,0.905,0.91,0.896,0.908
Estonia,Europe,EST,Subnat,ESTr103,Kesk-Eesti,2023,0.843,0.897,0.81,0.825
Estonia,Europe,EST,Subnat,ESTr104,Kirde-Eesti,2023,0.862,0.86,0.909,0.819
Estonia,Europe,EST,Subnat,ESTr102,Laane-Eesti,2023,0.86,0.912,0.837,0.835
Estonia,Europe,EST,Subnat,ESTr105,Louna-Eesti,2023,0.878,0.911,0.87,0.855
Estonia,Europe,EST,Subnat,ESTr101,Pohja-Eesti,2023,0.947,0.925,0.948,0.967
Eswatini,Africa,SWZ,National,SWZt,Total,2023,0.695,0.679,0.713,0.694
Eswatini,Africa,SWZ,Subnat,SWZr101,Hhohho,2023,0.711,0.716,0.702,0.713
Eswatini,Africa,SWZ,Subnat,SWZr104,Lubombo,2023,0.69,0.706,0.682,0.681
Eswatini,Africa,SWZ,Subnat,SWZr102,Manzini,2023,0.685,0.635,0.725,0.698
Eswatini,Africa,SWZ,Subnat,SWZr103,Shiselweni,2023,0.688,0.668,0.734,0.664
Ethiopia,Africa,ETH,National,ETHt,Total,2023,0.497,0.728,0.336,0.503
Ethiopia,Africa,ETH,Subnat,ETHr110,Addis,2023,0.696,0.82,0.549,0.75
Ethiopia,Africa,ETH,Subnat,ETHr102,Affar,2023,0.471,0.748,0.281,0.498
Ethiopia,Africa,ETH,Subnat,ETHr103,Amhara,2023,0.481,0.725,0.32,0.479
Ethiopia,Africa,ETH,Subnat,ETHr106,Ben-Gumz,2023,0.496,0.686,0.368,0.483
Ethiopia,Africa,ETH,Subnat,ETHr111,"Dire Dawa",2023,0.597,0.705,0.462,0.652
Ethiopia,Africa,ETH,Subnat,ETHr108,Gambela,2023,0.548,0.692,0.463,0.513
Ethiopia,Africa,ETH,Subnat,ETHr109,Harari,2023,0.583,0.734,0.433,0.624
Ethiopia,Africa,ETH,Subnat,ETHr104,Oromiya,2023,0.491,0.719,0.331,0.498
Ethiopia,Africa,ETH,Subnat,ETHr107,SNNP,2023,0.494,0.751,0.338,0.475
Ethiopia,Africa,ETH,Subnat,ETHr105,Somali,2023,0.433,0.666,0.261,0.468
Ethiopia,Africa,ETH,Subnat,ETHr101,Tigray,2023,0.53,0.779,0.348,0.55
Fiji,Asia/Pacific,FJI,National,FJIt,Total,2023,0.731,0.728,0.73,0.733
Fiji,Asia/Pacific,FJI,Subnat,FJIr108,Ba,2023,0.736,0.732,0.722,0.754
Fiji,Asia/Pacific,FJI,Subnat,FJIr106,"Cakaudrove, Bua",2023,0.693,0.728,0.663,0.689
Fiji,Asia/Pacific,FJI,Subnat,FJIr105,"Kadavu, Lau, Lomaiviti, Rotuma",2023,0.694,0.728,0.684,0.673
Fiji,Asia/Pacific,FJI,Subnat,FJIr107,Macuata,2023,0.734,0.728,0.729,0.746
Fiji,Asia/Pacific,FJI,Subnat,FJIr109,"Nadroga or Navosa",2023,0.708,0.728,0.696,0.701
Fiji,Asia/Pacific,FJI,Subnat,FJIr101,Naitasiri,2023,0.746,0.721,0.767,0.75
Fiji,Asia/Pacific,FJI,Subnat,FJIr110,Ra,2023,0.694,0.728,0.673,0.682
Fiji,Asia/Pacific,FJI,Subnat,FJIr102,Rewa,2023,0.748,0.751,0.759,0.735
Fiji,Asia/Pacific,FJI,Subnat,FJIr103,"Serua, Namosi",2023,0.719,0.728,0.714,0.714
Fiji,Asia/Pacific,FJI,Subnat,FJIr104,Tailevu,2023,0.726,0.728,0.734,0.717
Finland,Europe,FIN,National,FINt,Total,2023,0.948,0.952,0.933,0.959
Finland,Europe,FIN,Subnat,FINr105,Aland,2023,0.945,0.982,0.893,0.963
Finland,Europe,FIN,Subnat,FINr103,Etela-Suomi,2023,0.938,0.952,0.922,0.939
Finland,Europe,FIN,Subnat,FINr102,Helsinki-Uusimaa,2023,0.967,0.96,0.946,0.996
Finland,Europe,FIN,Subnat,FINr101,Lansi-Suomi,2023,0.941,0.952,0.93,0.941
Finland,Europe,FIN,Subnat,FINr104,"Pohjois-ja Ita-Suomi",2023,0.935,0.943,0.926,0.936
France,Europe,FRA,National,FRAt,Total,2023,0.92,0.974,0.839,0.953
France,Europe,FRA,Subnat,FRAr110,Alsace,2023,0.914,0.972,0.837,0.938
France,Europe,FRA,Subnat,FRAr115,Aquitaine,2023,0.917,0.977,0.847,0.933
France,Europe,FRA,Subnat,FRAr119,Auvergne,2023,0.899,0.967,0.816,0.921
France,Europe,FRA,Subnat,FRAr106,Basse-Normandie,2023,0.891,0.957,0.807,0.914
France,Europe,FRA,Subnat,FRAr107,Bourgogne,2023,0.896,0.963,0.805,0.927
France,Europe,FRA,Subnat,FRAr113,Bretagne,2023,0.913,0.966,0.846,0.931
France,Europe,FRA,Subnat,FRAr105,Centre,2023,0.895,0.966,0.807,0.919
France,Europe,FRA,Subnat,FRAr102,Champagne-Ardenne,2023,0.893,0.958,0.794,0.935
France,Europe,FRA,Subnat,FRAr122,Corse,2023,0.874,0.981,0.747,0.91
France,Europe,FRA,Subnat,FRAr111,Franche-Comte,2023,0.897,0.969,0.817,0.911
France,Europe,FRA,Subnat,FRAr127,"French Guyana",2023,0.799,0.915,0.687,0.812
France,Europe,FRA,Subnat,FRAr125,Guadeloupe,2023,0.87,0.939,0.789,0.888
France,Europe,FRA,Subnat,FRAr104,Haute-Normandie,2023,0.901,0.952,0.826,0.932
France,Europe,FRA,Subnat,FRAr101,"Ile de France",2023,0.959,1,0.881,1
France,Europe,FRA,Subnat,FRAr120,Languedoc-Roussillon,2023,0.903,0.969,0.834,0.91
France,Europe,FRA,Subnat,FRAr117,Limousin,2023,0.896,0.967,0.821,0.906
France,Europe,FRA,Subnat,FRAr109,Lorraine,2023,0.888,0.955,0.81,0.904
France,Europe,FRA,Subnat,FRAr126,Martinique,2023,0.863,0.936,0.766,0.898
France,Europe,FRA,Subnat,FRAr129,Mayotte,2023,0.789,0.848,0.759,0.765
France,Europe,FRA,Subnat,FRAr116,Midi-Pyrenees,2023,0.92,0.983,0.849,0.932
France,Europe,FRA,Subnat,FRAr108,Nord,2023,0.897,0.944,0.83,0.922
France,Europe,FRA,Subnat,FRAr112,"Pays de la Loire",2023,0.915,0.978,0.834,0.938
France,Europe,FRA,Subnat,FRAr103,Picardie,2023,0.879,0.95,0.787,0.909
France,Europe,FRA,Subnat,FRAr114,Poitou-Charentes,2023,0.901,0.966,0.822,0.922
France,Europe,FRA,Subnat,FRAr121,"Provence-Alpes-Cote dAzur",2023,0.921,0.98,0.833,0.958
France,Europe,FRA,Subnat,FRAr128,Reunion,2023,0.857,0.936,0.761,0.883
France,Europe,FRA,Subnat,FRAr118,Rhone-Alpes,2023,0.933,0.994,0.858,0.952
Gabon,Africa,GAB,National,GABt,Total,2023,0.733,0.744,0.67,0.791
Gabon,Africa,GAB,Subnat,GABr101,Estuaire,2023,0.75,0.735,0.71,0.809
Gabon,Africa,GAB,Subnat,GABr102,"Haut Ogooue",2023,0.708,0.738,0.639,0.753
Gabon,Africa,GAB,Subnat,GABr110,"Libreville-Port Gentil",2023,0.757,0.761,0.692,0.824
Gabon,Africa,GAB,Subnat,GABr103,"Moyen Ogooue",2023,0.691,0.757,0.597,0.732
Gabon,Africa,GAB,Subnat,GABr104,Ngounie,2023,0.664,0.726,0.573,0.705
Gabon,Africa,GAB,Subnat,GABr105,Nyanga,2023,0.672,0.729,0.595,0.7
Gabon,Africa,GAB,Subnat,GABr106,"Ogooue Ivindo",2023,0.636,0.665,0.573,0.675
Gabon,Africa,GAB,Subnat,GABr107,"Ogooue Lolo",2023,0.667,0.717,0.58,0.714
Gabon,Africa,GAB,Subnat,GABr108,"Ogooue Maritime",2023,0.699,0.771,0.6,0.739
Gabon,Africa,GAB,Subnat,GABr109,"Woleu Ntem",2023,0.693,0.692,0.643,0.747
Gambia,Africa,GMB,National,GMBt,Total,2023,0.524,0.706,0.405,0.504
Gambia,Africa,GMB,Subnat,GMBr101,Banjul,2023,0.571,0.707,0.476,0.553
Gambia,Africa,GMB,Subnat,GMBr108,Basse,2023,0.446,0.715,0.277,0.449
Gambia,Africa,GMB,Subnat,GMBr103,Brikama,2023,0.554,0.713,0.46,0.519
Gambia,Africa,GMB,Subnat,GMBr107,Janjabureh,2023,0.412,0.694,0.254,0.397
Gambia,Africa,GMB,Subnat,GMBr102,Kanifing,2023,0.578,0.71,0.49,0.557
Gambia,Africa,GMB,Subnat,GMBr105,Kerewan,2023,0.472,0.703,0.328,0.457
Gambia,Africa,GMB,Subnat,GMBr106,Kuntaur,2023,0.362,0.671,0.18,0.392
Gambia,Africa,GMB,Subnat,GMBr104,Mansakonko,2023,0.467,0.671,0.347,0.438
Georgia,Asia/Pacific,GEO,National,GEOt,Total,2023,0.844,0.838,0.889,0.806
Georgia,Asia/Pacific,GEO,Subnat,GEOr102,Ajaria,2023,0.849,0.829,0.891,0.827
Georgia,Asia/Pacific,GEO,Subnat,GEOr103,Guria,2023,0.8,0.826,0.792,0.783
Georgia,Asia/Pacific,GEO,Subnat,GEOr104,"Imereti Racha-Lochkhumi Kvemo Svaneti",2023,0.841,0.849,0.877,0.799
Georgia,Asia/Pacific,GEO,Subnat,GEOr105,Kakheti,2023,0.8,0.807,0.832,0.762
Georgia,Asia/Pacific,GEO,Subnat,GEOr106,"Kvemo Kartli",2023,0.824,0.85,0.829,0.795
Georgia,Asia/Pacific,GEO,Subnat,GEOr107,Mtskheta-Mtianeti,2023,0.828,0.838,0.863,0.786
Georgia,Asia/Pacific,GEO,Subnat,GEOr108,"Samegrelo-Zemo Svateni",2023,0.807,0.825,0.83,0.767
Georgia,Asia/Pacific,GEO,Subnat,GEOr109,Samtskhe-Javakheti,2023,0.816,0.847,0.817,0.784
Georgia,Asia/Pacific,GEO,Subnat,GEOr110,"Shida Kartli",2023,0.82,0.854,0.835,0.774
Georgia,Asia/Pacific,GEO,Subnat,GEOr111,Tbilisi,2023,0.876,0.84,0.951,0.84
Germany,Europe,DEU,National,DEUt,Total,2023,0.959,0.944,0.957,0.976
Germany,Europe,DEU,Subnat,DEUr101,Baden-Wurttemberg,2023,0.972,0.963,0.963,0.992
Germany,Europe,DEU,Subnat,DEUr102,Bayern,2023,0.967,0.955,0.947,1
Germany,Europe,DEU,Subnat,DEUr103,Berlin,2023,0.977,0.947,1,0.984
Germany,Europe,DEU,Subnat,DEUr104,Brandenburg,2023,0.936,0.938,0.938,0.932
Germany,Europe,DEU,Subnat,DEUr105,Bremen,2023,0.961,0.921,0.963,1
Germany,Europe,DEU,Subnat,DEUr106,Hamburg,2023,0.977,0.946,0.988,1
Germany,Europe,DEU,Subnat,DEUr107,Hessen,2023,0.963,0.948,0.949,0.992
Germany,Europe,DEU,Subnat,DEUr108,Mecklenburg-Vorpommern,2023,0.932,0.927,0.945,0.923
Germany,Europe,DEU,Subnat,DEUr109,Niedersachsen,2023,0.945,0.936,0.94,0.961
Germany,Europe,DEU,Subnat,DEUr110,Nordrhein-Westfalen,2023,0.955,0.937,0.96,0.969
Germany,Europe,DEU,Subnat,DEUr111,Rheinland-Pfalz,2023,0.948,0.942,0.942,0.959
Germany,Europe,DEU,Subnat,DEUr112,Saarland,2023,0.944,0.921,0.96,0.95
Germany,Europe,DEU,Subnat,DEUr113,Sachsen,2023,0.953,0.946,0.977,0.937
Germany,Europe,DEU,Subnat,DEUr114,Sachsen-Anhalt,2023,0.93,0.915,0.945,0.931
Germany,Europe,DEU,Subnat,DEUr115,Schleswig-Holstein,2023,0.939,0.939,0.929,0.947
Germany,Europe,DEU,Subnat,DEUr116,Thuringen,2023,0.937,0.93,0.956,0.927
Ghana,Africa,GHA,National,GHAt,Total,2023,0.628,0.7,0.554,0.638
Ghana,Africa,GHA,Subnat,GHAr106,Ashanti,2023,0.651,0.696,0.607,0.653
Ghana,Africa,GHA,Subnat,GHAr107,"Brong Ahafo",2023,0.607,0.707,0.512,0.618
Ghana,Africa,GHA,Subnat,GHAr102,Central,2023,0.635,0.694,0.584,0.631
Ghana,Africa,GHA,Subnat,GHAr105,Eastern,2023,0.646,0.703,0.608,0.632
Ghana,Africa,GHA,Subnat,GHAr103,"Greater Accra",2023,0.697,0.75,0.657,0.688
Ghana,Africa,GHA,Subnat,GHAr108,Northern,2023,0.526,0.684,0.356,0.599
Ghana,Africa,GHA,Subnat,GHAr110,"Upper East",2023,0.582,0.688,0.475,0.603
Ghana,Africa,GHA,Subnat,GHAr109,"Upper West",2023,0.569,0.702,0.449,0.585
Ghana,Africa,GHA,Subnat,GHAr104,Volta,2023,0.612,0.67,0.558,0.614
Ghana,Africa,GHA,Subnat,GHAr101,Western,2023,0.629,0.697,0.56,0.638
Greece,Europe,GRC,National,GRCt,Total,2023,0.908,0.952,0.885,0.888
Greece,Europe,GRC,Subnat,GRCr105,"Anatoliki Makedonia, Thraki",2023,0.876,0.937,0.862,0.832
Greece,Europe,GRC,Subnat,GRCr101,Attiki,2023,0.933,0.952,0.911,0.935
Greece,Europe,GRC,Subnat,GRCr111,"Dytiki Ellada",2023,0.878,0.943,0.859,0.837
Greece,Europe,GRC,Subnat,GRCr107,"Dytiki Makedonia",2023,0.9,0.96,0.871,0.871
Greece,Europe,GRC,Subnat,GRCr110,"Ionia Nisia",2023,0.886,0.946,0.853,0.863
Greece,Europe,GRC,Subnat,GRCr108,Ipeiros,2023,0.892,0.98,0.873,0.829
Greece,Europe,GRC,Subnat,GRCr106,"Kentriki Makedonia",2023,0.891,0.942,0.882,0.85
Greece,Europe,GRC,Subnat,GRCr104,Kriti,2023,0.896,0.965,0.868,0.86
Greece,Europe,GRC,Subnat,GRCr103,"Notio Aigaio",2023,0.89,0.965,0.824,0.888
Greece,Europe,GRC,Subnat,GRCr113,Peloponnisos,2023,0.892,0.951,0.861,0.868
Greece,Europe,GRC,Subnat,GRCr112,"Sterea Ellada",2023,0.897,0.949,0.846,0.899
Greece,Europe,GRC,Subnat,GRCr109,Thessalia,2023,0.894,0.956,0.883,0.848
Greece,Europe,GRC,Subnat,GRCr102,"Voreio Aigaio",2023,0.882,0.974,0.871,0.809
Grenada,America,GRD,National,GRDt,Total,2023,0.791,0.849,0.775,0.75
Guatemala,America,GTM,National,GTMt,Total,2023,0.662,0.809,0.492,0.729
Guatemala,America,GTM,Subnat,GTMr105,Central,2023,0.674,0.802,0.509,0.749
Guatemala,America,GTM,Subnat,GTMr101,Metropolitan,2023,0.759,0.831,0.651,0.807
Guatemala,America,GTM,Subnat,GTMr102,North,2023,0.589,0.81,0.404,0.623
Guatemala,America,GTM,Subnat,GTMr107,North-Occidental,2023,0.587,0.784,0.378,0.681
Guatemala,America,GTM,Subnat,GTMr103,North-Oriental,2023,0.655,0.797,0.486,0.725
Guatemala,America,GTM,Subnat,GTMr108,Peten,2023,0.642,0.838,0.469,0.674
Guatemala,America,GTM,Subnat,GTMr106,South-Occidental,2023,0.641,0.815,0.448,0.723
Guatemala,America,GTM,Subnat,GTMr104,South-Oriental,2023,0.648,0.812,0.466,0.718
Guinea,Africa,GIN,National,GINt,Total,2023,0.5,0.627,0.372,0.537
Guinea,Africa,GIN,Subnat,GINr101,Boke,2023,0.475,0.604,0.338,0.525
Guinea,Africa,GIN,Subnat,GINr102,Conakry,2023,0.689,0.737,0.64,0.694
Guinea,Africa,GIN,Subnat,GINr103,Faranah,2023,0.437,0.604,0.281,0.491
Guinea,Africa,GIN,Subnat,GINr104,Kankan,2023,0.423,0.588,0.242,0.531
Guinea,Africa,GIN,Subnat,GINr105,Kindia,2023,0.494,0.602,0.378,0.529
Guinea,Africa,GIN,Subnat,GINr106,Labe,2023,0.431,0.625,0.267,0.479
Guinea,Africa,GIN,Subnat,GINr107,Mamou,2023,0.463,0.657,0.297,0.509
Guinea,Africa,GIN,Subnat,GINr108,"N Zerekore",2023,0.485,0.652,0.365,0.48
"Guinea Bissau",Africa,GNB,National,GNBt,Total,2023,0.514,0.678,0.418,0.48
"Guinea Bissau",Africa,GNB,Subnat,GNBr106,Bafata,2023,0.49,0.759,0.331,0.468
"Guinea Bissau",Africa,GNB,Subnat,GNBr104,Biombo,2023,0.517,0.616,0.501,0.447
"Guinea Bissau",Africa,GNB,Subnat,GNBr109,Bissau,2023,0.612,0.677,0.581,0.582
"Guinea Bissau",Africa,GNB,Subnat,GNBr105,Bolama,2023,0.507,0.677,0.474,0.405
"Guinea Bissau",Africa,GNB,Subnat,GNBr108,Cacheu,2023,0.535,0.735,0.471,0.442
"Guinea Bissau",Africa,GNB,Subnat,GNBr107,Gabu,2023,0.418,0.588,0.271,0.458
"Guinea Bissau",Africa,GNB,Subnat,GNBr103,Oio,2023,0.461,0.714,0.314,0.438
"Guinea Bissau",Africa,GNB,Subnat,GNBr102,Quinara,2023,0.505,0.646,0.458,0.435
"Guinea Bissau",Africa,GNB,Subnat,GNBr101,Tombali,2023,0.498,0.697,0.411,0.432
Guyana,America,GUY,National,GUYt,Total,2023,0.776,0.772,0.652,0.929
Guyana,America,GUY,Subnat,GUYr101,Barima-Waini,2023,0.695,0.75,0.573,0.781
Guyana,America,GUY,Subnat,GUYr107,Cuyuni-Mazaruni,2023,0.722,0.738,0.614,0.832
Guyana,America,GUY,Subnat,GUYr104,Demerara-Mahaica,2023,0.796,0.778,0.686,0.946
Guyana,America,GUY,Subnat,GUYr106,"East Berbice-Corentyne",2023,0.767,0.802,0.603,0.933
Guyana,America,GUY,Subnat,GUYr103,"Essequibo Islands-West Demerara",2023,0.769,0.745,0.64,0.952
Guyana,America,GUY,Subnat,GUYr105,Mahaica-Berbice,2023,0.77,0.772,0.636,0.928
Guyana,America,GUY,Subnat,GUYr102,Pomeroon-Supenaam,2023,0.73,0.754,0.584,0.884
Guyana,America,GUY,Subnat,GUYr108,Potaro-Siparuni,2023,0.698,0.772,0.578,0.764
Guyana,America,GUY,Subnat,GUYr110,"Upper Demerara-Berbice",2023,0.803,0.744,0.73,0.954
Guyana,America,GUY,Subnat,GUYr109,"Upper Takutu-Upper Essequibo",2023,0.719,0.798,0.609,0.764
Haiti,America,HTI,National,HTIt,Total,2023,0.554,0.691,0.482,0.51
Haiti,America,HTI,Subnat,HTIr105,Artibonite,2023,0.521,0.689,0.434,0.472
Haiti,America,HTI,Subnat,HTIr106,Centre,2023,0.506,0.679,0.417,0.456
Haiti,America,HTI,Subnat,HTIr108,"Grande-Anse, Nippes",2023,0.525,0.718,0.448,0.45
Haiti,America,HTI,Subnat,HTIr103,North,2023,0.569,0.745,0.481,0.514
Haiti,America,HTI,Subnat,HTIr104,North-East,2023,0.544,0.702,0.462,0.497
Haiti,America,HTI,Subnat,HTIr109,North-West,2023,0.546,0.736,0.472,0.47
Haiti,America,HTI,Subnat,HTIr107,South,2023,0.54,0.729,0.454,0.475
Haiti,America,HTI,Subnat,HTIr102,South-East,2023,0.533,0.704,0.448,0.48
Haiti,America,HTI,Subnat,HTIr101,"West (incl Metropolitain area)",2023,0.584,0.662,0.534,0.565
Honduras,America,HND,National,HNDt,Total,2023,0.645,0.814,0.533,0.62
Honduras,America,HND,Subnat,HNDr101,Atlantida,2023,0.652,0.803,0.539,0.639
Honduras,America,HND,Subnat,HNDr106,Choluteca,2023,0.607,0.794,0.491,0.575
Honduras,America,HND,Subnat,HNDr102,Colon,2023,0.624,0.8,0.488,0.622
Honduras,America,HND,Subnat,HNDr103,Comayagua,2023,0.63,0.821,0.491,0.619
Honduras,America,HND,Subnat,HNDr104,Copan,2023,0.595,0.811,0.426,0.608
Honduras,America,HND,Subnat,HNDr105,Cortes,2023,0.687,0.825,0.596,0.661
Honduras,America,HND,Subnat,HNDr107,"El Paraiso",2023,0.609,0.809,0.476,0.587
Honduras,America,HND,Subnat,HNDr108,"Francisco Morazan",2023,0.703,0.814,0.661,0.647
Honduras,America,HND,Subnat,HNDr109,"Gracias a Dios",2023,0.577,0.765,0.534,0.47
Honduras,America,HND,Subnat,HNDr110,Intibuca,2023,0.595,0.795,0.462,0.573
Honduras,America,HND,Subnat,HNDr111,"Islas de la Bahia",2023,0.676,0.827,0.588,0.637
Honduras,America,HND,Subnat,HNDr112,"La Paz",2023,0.618,0.815,0.501,0.579
Honduras,America,HND,Subnat,HNDr113,Lempira,2023,0.567,0.808,0.394,0.571
Honduras,America,HND,Subnat,HNDr114,Ocotepeque,2023,0.612,0.81,0.455,0.623
Honduras,America,HND,Subnat,HNDr115,Olancho,2023,0.601,0.821,0.451,0.587
Honduras,America,HND,Subnat,HNDr116,"Santa Barbara",2023,0.616,0.821,0.465,0.613
Honduras,America,HND,Subnat,HNDr117,Valle,2023,0.613,0.795,0.491,0.591
Honduras,America,HND,Subnat,HNDr118,Yoro,2023,0.633,0.821,0.503,0.615
Hungary,Europe,HUN,National,HUNt,Total,2023,0.87,0.877,0.841,0.894
Hungary,Europe,HUN,Subnat,HUNr107,Del-Alfold,2023,0.867,0.878,0.836,0.889
Hungary,Europe,HUN,Subnat,HUNr104,Del-Dunantul,2023,0.86,0.883,0.819,0.879
Hungary,Europe,HUN,Subnat,HUNr106,Eszak-Alfold,2023,0.85,0.87,0.81,0.871
Hungary,Europe,HUN,Subnat,HUNr105,Eszak-Magyarorszag,2023,0.837,0.856,0.787,0.871
Hungary,Europe,HUN,Subnat,HUNr102,Kozep-Dunantul,2023,0.867,0.883,0.794,0.93
Hungary,Europe,HUN,Subnat,HUNr101,Kozep-Magyarorszag,2023,0.95,0.909,0.944,1
Hungary,Europe,HUN,Subnat,HUNr103,Nyugat-Dunantul,2023,0.881,0.9,0.823,0.923
Iceland,Europe,ISL,National,ISLt,Total,2023,0.972,0.964,0.964,0.988
India,Asia/Pacific,IND,National,INDt,Total,2023,0.685,0.8,0.589,0.681
India,Asia/Pacific,IND,Subnat,INDr136,"Andaman and Nicobar Islands",2023,0.746,0.85,0.647,0.754
India,Asia/Pacific,IND,Subnat,INDr101,"Andhra Pradesh",2023,0.681,0.806,0.553,0.708
India,Asia/Pacific,IND,Subnat,INDr125,"Arunachal Pradesh",2023,0.722,0.856,0.616,0.713
India,Asia/Pacific,IND,Subnat,INDr102,Assam,2023,0.655,0.81,0.566,0.612
India,Asia/Pacific,IND,Subnat,INDr103,Bihar,2023,0.617,0.77,0.515,0.592
India,Asia/Pacific,IND,Subnat,INDr131,Chandigarth,2023,0.793,0.836,0.748,0.798
India,Asia/Pacific,IND,Subnat,INDr129,Chhattisgarh,2023,0.665,0.791,0.565,0.657
