id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
226118,Yemen,YEM,14.806505,46.424715,"[14.806505, 46.424715]",Triangulation,Conflict,total,12,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Sabir al Mawadim, Ta'izz Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","13.47797, 44.080631; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:50:07.893104Z,"Yemen: 12 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 2 households were displaced from Seiyun District, Hadramaut Governorate to Sabir al Mawadim, Ta'izz Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226095,Yemen,YEM,14.27998,43.1726055,"[14.27998, 43.1726055]",Triangulation,Conflict,total,6,2025-12-11,2025-12-11,2025-12-11,2025,39287,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Hawak, Al Hudaydah Governorate, Yemen; Al Khawkhah, Al Hudaydah Governorate, Yemen","14.7544, 42.997829; 13.80556, 43.347382",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:50:06.753303Z,"Yemen: 6 displacements, 11 December - 11 December. According to IOM DTM Yemen, one household was displaced from Al Hawak, Al Hudaydah Governorate to Al Khawkhah, Al Hudaydah Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226094,Yemen,YEM,13.86863,43.4152415,"[13.86863, 43.4152415]",Triangulation,Conflict,total,6,2025-12-11,2025-12-11,2025-12-11,2025,39287,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Khawkhah, Al Hudaydah Governorate, Yemen; Hays, Al Hudaydah Governorate, Yemen","13.80556, 43.347382; 13.9317, 43.483101",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:50:06.700639Z,"Yemen: 6 displacements, 11 December - 11 December. According to IOM DTM Yemen, one household was displaced from Hays, Al Hudaydah Governorate to Al Khawkhah, Al Hudaydah Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226090,Yemen,YEM,16.02553,48.023119,"[16.02553, 48.023119]",Triangulation,Conflict,total,24,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Abar District, Hadramaut Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","15.91602, 47.277439; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:17:26.848988Z,"Yemen: 24 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 4 households were displaced from Seiyun District, Hadramaut Governorate to Al Abar District, Hadramaut Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226104,Yemen,YEM,15.79646,47.04591,"[15.79646, 47.04591]",Triangulation,Conflict,total,18,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Marib, Marib Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","15.45788, 45.323021; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:50:07.192076Z,"Yemen: 18 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 3 households were displaced from Seiyun District, Hadramaut Governorate to Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226103,Yemen,YEM,15.68695,46.30023,"[15.68695, 46.30023]",Triangulation,Conflict,total,6,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Abar District, Hadramaut Governorate, Yemen; Marib, Marib Governorate, Yemen","15.91602, 47.277439; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:50:07.145298Z,"Yemen: 6 displacements, 11 December - 11 December. According to IOM DTM Yemen, one household was displaced from Al Abar District, Hadramaut Governorate to Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226102,Yemen,YEM,15.70696,46.7735215,"[15.70696, 46.7735215]",Triangulation,Conflict,total,42,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Qatn District, Hadramaut Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.99825, 48.243622; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:50:07.094414Z,"Yemen: 42 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 7 households were displaced from Al Qatn District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226101,Yemen,YEM,15.665845000000001,46.29043,"[15.665845000000001, 46.29043]",Triangulation,Conflict,total,36,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Abar District, Hadramaut Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.91602, 47.277439; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:50:07.040751Z,"Yemen: 36 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 6 households were displaced from Al Abar District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226100,Yemen,YEM,15.837505,48.68491,"[15.837505, 48.68491]",Triangulation,Conflict,total,6,2025-12-11,2025-12-11,2025-12-11,2025,39295,Yemen: Non-International armed conflict (NIAC) - Al Maharah - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Ghaydah District, Al Mahrah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","16.25934, 52.066399; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:50:06.991846Z,"Yemen: 6 displacements, 11 December - 11 December. According to IOM DTM Yemen, one household was displaced from Al Ghaydah District, Al Mahrah Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226099,Yemen,YEM,14.971705,46.0744,"[14.971705, 46.0744]",Triangulation,Conflict,total,12,2025-12-11,2025-12-11,2025-12-11,2025,39294,Yemen: Non-International armed conflict (NIAC) - Shabwah - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Ataq, Shabwah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.52774, 46.845379; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:50:06.943908Z,"Yemen: 12 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 2 households were displaced from Ataq, Shabwah Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226098,Yemen,YEM,15.775355000000001,47.03611,"[15.775355000000001, 47.03611]",Triangulation,Conflict,total,24,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","15.41567, 45.303421; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:50:06.896244Z,"Yemen: 24 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 4 households were displaced from Seiyun District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226097,Yemen,YEM,15.652731,46.9784315,"[15.652731, 46.9784315]",Triangulation,Conflict,total,18,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Shibam District, Hadramaut Governorate, Yemen","15.41567, 45.303421; 15.889792, 48.653442",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:50:06.849685Z,"Yemen: 18 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 3 households were displaced from Shibam District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226096,Yemen,YEM,16.615085,48.1896605,"[16.615085, 48.1896605]",Triangulation,Conflict,total,18,2025-12-11,2025-12-11,2025-12-11,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Rumah, Muhafazat Hadramaout, Yemen","15.41567, 45.303421; 17.8145, 51.0759",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:50:06.802596Z,"Yemen: 18 displacements, 11 December - 11 December. According to IOM DTM Yemen, a total of 3 households were displaced from Rumah, Muhafazat Hadramaout to Madinat Marib, Marib Governorate due to conflict reasons between 11 December 2025 and 11 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226087,Yemen,YEM,16.524031,47.628664,"[16.524031, 47.628664]",Triangulation,Conflict,total,24,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Thamud District, Hadramaut Governorate, Yemen","15.41567, 45.303421; 17.632392, 49.953907",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:17:26.638969Z,"Yemen: 24 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 4 households were displaced from Thamud District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226089,Yemen,YEM,15.56008,46.147048999999996,"[15.56008, 46.147048999999996]",Triangulation,Conflict,total,12,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Seiyun District, Hadramaut Governorate, Yemen; Wadi al Ayn, Al Hudaydah Governorate, Yemen","16.13504, 48.768799; 14.98512, 43.525299",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:17:26.801810Z,"Yemen: 12 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 2 households were displaced from Seiyun District, Hadramaut Governorate to Wadi al Ayn, Al Hudaydah Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226088,Yemen,YEM,15.70696,46.7735215,"[15.70696, 46.7735215]",Triangulation,Conflict,total,48,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Qatn District, Hadramaut Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.99825, 48.243622; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:17:26.738456Z,"Yemen: 48 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 8 households were displaced from Al Qatn District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226086,Yemen,YEM,16.658329350000002,50.6503297,"[16.658329350000002, 50.6503297]",Triangulation,Conflict,total,12,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Seiyun District, Hadramaut Governorate, Yemen; Shahin, Al Mahrah Governorate, Yemen","16.13504, 48.768799; 17.1816187, 52.5318604",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:17:26.590516Z,"Yemen: 12 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 2 households were displaced from Seiyun District, Hadramaut Governorate to Shahin, Al Mahrah Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226085,Yemen,YEM,15.68695,46.30023,"[15.68695, 46.30023]",Triangulation,Conflict,total,24,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Abar District, Hadramaut Governorate, Yemen; Marib, Marib Governorate, Yemen","15.91602, 47.277439; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:17:26.538102Z,"Yemen: 24 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 4 households were displaced from Al Abar District, Hadramaut Governorate to Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226084,Yemen,YEM,15.7573555,47.163159,"[15.7573555, 47.163159]",Triangulation,Conflict,total,18,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Tarim District, Hadramaut Governorate, Yemen","15.41567, 45.303421; 16.099041, 49.022897",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:17:26.480840Z,"Yemen: 18 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 3 households were displaced from Tarim District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226083,Yemen,YEM,14.915855,45.072370500000005,"[14.915855, 45.072370500000005]",Triangulation,Conflict,total,6,2025-12-10,2025-12-10,2025-12-10,2025,39298,Yemen: Non-International armed conflict (NIAC) - Al Bayda - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Rada'a, Al Bayda' Governorate, Yemen","15.41567, 45.303421; 14.41604, 44.84132",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:17:26.426923Z,"Yemen: 6 displacements, 10 December - 10 December. According to IOM DTM Yemen, one household was displaced from Rada'a, Al Bayda' Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226082,Yemen,YEM,15.665845000000001,46.29043,"[15.665845000000001, 46.29043]",Triangulation,Conflict,total,48,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Abar District, Hadramaut Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.91602, 47.277439; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:17:26.379496Z,"Yemen: 48 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 8 households were displaced from Al Abar District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226081,Yemen,YEM,15.728065,46.7833215,"[15.728065, 46.7833215]",Triangulation,Conflict,total,12,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Qatn District, Hadramaut Governorate, Yemen; Marib, Marib Governorate, Yemen","15.99825, 48.243622; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:17:26.329915Z,"Yemen: 12 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 2 households were displaced from Al Qatn District, Hadramaut Governorate to Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226080,Yemen,YEM,15.79646,47.04591,"[15.79646, 47.04591]",Triangulation,Conflict,total,6,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Marib, Marib Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","15.45788, 45.323021; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:17:26.259813Z,"Yemen: 6 displacements, 10 December - 10 December. According to IOM DTM Yemen, one household was displaced from Seiyun District, Hadramaut Governorate to Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226079,Yemen,YEM,15.775355000000001,47.03611,"[15.775355000000001, 47.03611]",Triangulation,Conflict,total,72,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","15.41567, 45.303421; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:17:26.207978Z,"Yemen: 72 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 12 households were displaced from Seiyun District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226078,Yemen,YEM,15.652731,46.9784315,"[15.652731, 46.9784315]",Triangulation,Conflict,total,18,2025-12-10,2025-12-10,2025-12-10,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Shibam District, Hadramaut Governorate, Yemen","15.41567, 45.303421; 15.889792, 48.653442",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:17:26.160010Z,"Yemen: 18 displacements, 10 December - 10 December. According to IOM DTM Yemen, a total of 3 households were displaced from Shibam District, Hadramaut Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 10 December 2025 and 10 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226074,Yemen,YEM,15.200395,44.41436,"[15.200395, 44.41436]",Triangulation,Conflict,total,12,2025-12-09,2025-12-09,2025-12-09,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Madinat Marib, Marib Governorate, Yemen; Wadi al Ayn, Al Hudaydah Governorate, Yemen","15.41567, 45.303421; 14.98512, 43.525299",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T11:17:25.963526Z,"Yemen: 12 displacements, 09 December - 09 December. According to IOM DTM Yemen, a total of 2 households were displaced from Wadi al Ayn, Al Hudaydah Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 09 December 2025 and 09 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226055,Yemen,YEM,15.007835,44.5767095,"[15.007835, 44.5767095]",Triangulation,Conflict,total,6,2025-12-09,2025-12-09,2025-12-09,2025,39297,Yemen: Non-International armed conflict (NIAC) - Raymah - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"As Salafiyah, Raymah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.6, 43.849998; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T10:37:49.848126Z,"Yemen: 6 displacements, 09 December - 09 December. According to IOM DTM Yemen, one household was displaced from As Salafiyah, Raymah Governorate to Madinat Marib, Marib Governorate due to conflict reasons between 09 December 2025 and 09 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226054,Yemen,YEM,15.329889999999999,48.918653500000005,"[15.329889999999999, 48.918653500000005]",Triangulation,Conflict,total,6,2025-12-09,2025-12-09,2025-12-09,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Mukalla City District, Hadramaut Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","14.52474, 49.068508; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T10:37:49.799405Z,"Yemen: 6 displacements, 09 December - 09 December. According to IOM DTM Yemen, one household was displaced from Seiyun District, Hadramaut Governorate to Mukalla City District, Hadramaut Governorate due to conflict reasons between 09 December 2025 and 09 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226053,Yemen,YEM,16.658329350000002,50.6503297,"[16.658329350000002, 50.6503297]",Triangulation,Conflict,total,18,2025-12-09,2025-12-09,2025-12-09,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Seiyun District, Hadramaut Governorate, Yemen; Shahin, Al Mahrah Governorate, Yemen","16.13504, 48.768799; 17.1816187, 52.5318604",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T10:37:49.751521Z,"Yemen: 18 displacements, 09 December - 09 December. According to IOM DTM Yemen, a total of 3 households were displaced from Seiyun District, Hadramaut Governorate to Shahin, Al Mahrah Governorate due to conflict reasons between 09 December 2025 and 09 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226069,Yemen,YEM,15.68695,46.30023,"[15.68695, 46.30023]",Triangulation,Conflict,total,12,2025-12-09,2025-12-09,2025-12-09,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Abar District, Hadramaut Governorate, Yemen; Marib, Marib Governorate, Yemen","15.91602, 47.277439; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:17:25.695950Z,"Yemen: 12 displacements, 09 December - 09 December. According to IOM DTM Yemen, a total of 2 households were displaced from Al Abar District, Hadramaut Governorate to Marib, Marib Governorate due to conflict reasons between 09 December 2025 and 09 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226052,Yemen,YEM,14.993745,46.736149,"[14.993745, 46.736149]",Triangulation,Conflict,total,42,2025-12-09,2025-12-09,2025-12-09,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Qa'atabah, Ad Dali' Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","13.85245, 44.703499; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T10:37:49.701998Z,"Yemen: 42 displacements, 09 December - 09 December. According to IOM DTM Yemen, a total of 7 households were displaced from Seiyun District, Hadramaut Governorate to Qa'atabah, Ad Dali' Governorate due to conflict reasons between 09 December 2025 and 09 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226051,Yemen,YEM,15.79646,47.04591,"[15.79646, 47.04591]",Triangulation,Conflict,total,42,2025-12-09,2025-12-09,2025-12-09,2025,39293,Yemen: Non-International armed conflict (NIAC) - Hadramawt - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Marib, Marib Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","15.45788, 45.323021; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-05T10:37:49.650705Z,"Yemen: 42 displacements, 09 December - 09 December. According to IOM DTM Yemen, a total of 7 households were displaced from Seiyun District, Hadramaut Governorate to Marib, Marib Governorate due to conflict reasons between 09 December 2025 and 09 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
226075,Yemen,YEM,13.936675000000001,44.010551500000005,"[13.936675000000001, 44.010551500000005]",Triangulation,Conflict,total,30,2025-12-09,2025-12-09,2025-12-09,2025,39287,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 12/2025,,,2025-12-01,2025-12-31,,,,,,IOM DTM Yemen,,"Al Marawiah, Al Hudaydah Governorate, Yemen; Tuban, Lahij Governorate, Yemen","14.85584, 43.196522; 13.01751, 44.824581",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-05T11:17:26.012355Z,"Yemen: 30 displacements, 09 December - 09 December. According to IOM DTM Yemen, a total of 5 households were displaced from Al Marawiah, Al Hudaydah Governorate to Tuban, Lahij Governorate due to conflict reasons between 09 December 2025 and 09 December 2025. IOM DTM Yemen - 07 October 2025",,Conflict
