iso3,year,undernourishment,vulnerability,ln_gdp_pcap
ARM,2006,14.8,0.376290833952446,7.621514891549062
AUT,2006,2.5,0.304317367633752,10.606144566693517
AZE,2006,5.3,0.416495863703698,7.813169983636858
BGD,2006,15.1,0.554115989577631,6.19519696860878
BRB,2006,4.7,0.360893078414316,9.656281852999607
BEL,2006,2.5,0.350747410035775,10.563726828862876
BLZ,2006,5.0,0.473560193931532,8.61743080392635
BEN,2006,9.2,0.578812612041637,6.695980695969847
BIH,2006,2.5,0.363285903575984,8.060264875575013
BWA,2006,26.9,0.469743757516079,8.573872873511588
BRA,2006,5.7,0.383436145989332,8.688478187012755
BGR,2006,6.1,0.361017822559379,8.416963171756443
BFA,2006,17.0,0.566680550711757,6.121425695657937
CPV,2006,12.7,0.43443497665522,7.721790297822534
KHM,2006,15.5,0.521836886347989,6.417145021753059
CMR,2006,13.8,0.491574995640071,7.082930184112721
CAN,2006,2.5,0.285360085397833,10.609156929553448
CAF,2006,34.8,0.564494551000608,5.810968882067758
TCD,2006,30.9,0.652735659462619,6.810029169799216
CHL,2006,2.6,0.354299771524346,9.139773750611525
CHN,2006,6.8,0.403972634708985,7.663528357467109
COL,2006,11.0,0.433381888120229,8.240082672573331
COM,2006,16.3,0.530642782569045,7.051772696138764
CRI,2006,3.8,0.407220569463191,8.567239025681252
HRV,2006,3.3,0.383143168558048,9.350341687811142
CUB,2006,2.5,0.432248627025413,8.373318816287323
CYP,2006,4.7,0.359803458334974,10.193514919508441
CZE,2006,2.5,0.259001722967791,9.632929937105501
DNK,2006,2.5,0.333902433088021,10.861288275136685
DJI,2006,28.9,0.515276798434845,6.80068733776563
DMA,2006,5.1,0.451891238234855,8.708768647791016
DOM,2006,21.3,0.433386586372678,8.30774115790901
ECU,2006,17.4,0.478297360551906,8.084460715734057
SLV,2006,8.9,0.440394019578883,7.888191231642117
EST,2006,2.5,0.342127876264752,9.444738757178463
SWZ,2006,11.7,0.496074523922758,8.017986987041445
ETH,2006,36.4,0.593593160507328,5.243574642984934
FJI,2006,4.5,0.506323800227814,8.147608415636649
FIN,2006,2.5,0.283659981680114,10.626533739027481
FRA,2006,2.5,0.307428773828465,10.503190872626895
GAB,2006,14.3,0.444889655034353,8.831567318707283
GEO,2006,4.8,0.410555977652837,7.5989105433550295
DEU,2006,2.5,0.307253801209817,10.518141563712833
GHA,2006,11.1,0.510515337576322,6.8095259729931135
GRC,2006,2.5,0.340773068523929,10.102994888254251
GTM,2006,19.2,0.470643539104055,7.70756768761689
GIN,2006,16.4,0.536483400577946,6.102515090613621
GNB,2006,18.6,0.644346965332335,6.105937834852485
GUY,2006,7.1,0.489965158357637,8.050577587615745
HTI,2006,47.7,0.526513178261645,6.719985749244102
HND,2006,18.1,0.467721816485244,7.262521863524089
HUN,2006,2.5,0.366615368199037,9.348230055293758
ISL,2006,2.5,0.332400311415075,10.959417336623805
IND,2006,21.1,0.531068361844606,6.6866949982259065
IDN,2006,18.4,0.478047079338978,7.351360791581556
IRQ,2006,16.5,0.457325930856531,7.730418332126871
IRL,2006,2.5,0.327912428673523,10.90281641258988
ISR,2006,2.5,0.317415564984402,10.022481498281403
ITA,2006,2.5,0.346172680865151,10.420408423466538
JAM,2006,7.1,0.440881549683907,8.393216299428413
JOR,2006,5.4,0.407824251571443,7.759031470625988
KAZ,2006,7.3,0.328415359824416,8.523202091186233
KEN,2006,28.0,0.528587743453297,6.550797967515461
KIR,2006,4.5,0.61696897398749,7.023930435944621
KWT,2006,2.5,0.387809573407023,10.667713633553724
LVA,2006,2.5,0.375548960821245,9.12823375932021
LBN,2006,7.1,0.435314042550348,8.441445718545868
LBR,2006,35.7,0.569254330394339,5.770063496086552
LBY,2006,4.9,0.409427954641317,9.215213284373167
LTU,2006,2.5,0.383050637106716,9.128056115323004
LUX,2006,2.5,0.308488461416727,11.416291214334638
MDG,2006,32.9,0.576745312650426,5.7811967306138765
MWI,2006,21.5,0.585409792950578,6.088641503908185
MYS,2006,3.2,0.391827375209912,8.725573558076272
MLI,2006,11.2,0.608563731778062,6.4508209874463756
MLT,2006,2.5,0.322582149259572,9.720381918308119
MRT,2006,10.3,0.554561206927357,7.170583804807175
MUS,2006,5.4,0.440155022088321,8.647515108823017
MEX,2006,4.0,0.394684907215138,9.16037627312903
MNG,2006,28.4,0.40581541246131,7.192852861357703
MNE,2006,4.1,0.393992842585724,8.395178963319498
MAR,2006,4.8,0.41177318807079,7.798985181068225
MOZ,2006,29.2,0.499498561284894,6.125749885079358
MMR,2006,24.8,0.527554781636954,5.715365422952568
NAM,2006,19.9,0.509520042136215,8.298336307125775
NPL,2006,16.9,0.543547786004346,5.830214801379075
NZL,2006,2.5,0.309769068775712,10.190716767534644
NIC,2006,21.9,0.461875029624355,7.129436734577441
NER,2006,18.0,0.636156563451163,5.809178224951621
NGA,2006,9.1,0.501916906727077,7.37747068892396
MKD,2006,4.5,0.370495169218303,8.143354970576183
NOR,2006,2.5,0.257301374691029,11.217674818767335
OMN,2006,10.1,0.424596398793632,9.73689306493936
PAK,2006,16.9,0.532289250890769,6.803364920330677
PAN,2006,14.8,0.41645327710843,8.617720113906431
PNG,2006,27.9,0.577780828742751,7.121400123493467
PRY,2006,7.4,0.389345797848591,7.799520195602233
PER,2006,17.9,0.443034251543622,8.0486476873794
PHL,2006,17.3,0.483575180909931,7.262731324867288
POL,2006,2.5,0.308327617466084,9.1126013260015
PRT,2006,2.5,0.349308254641708,9.895427862814238
ROU,2006,2.5,0.428002392587356,8.65826406337992
RUS,2006,2.5,0.332251220134521,8.842199907592871
RWA,2006,36.7,0.592240626967703,5.877721840229106
WSM,2006,3.7,0.502526824233928,7.887317990041359
STP,2006,10.4,0.562845482940656,6.759221288297046
SAU,2006,4.2,0.433748025855654,9.773584685247659
SEN,2006,15.8,0.541646637272233,6.924810967757527
SRB,2006,2.6,0.425792822463173,8.410212178996842
SYC,2006,2.8,0.462473327194933,9.455870964396453
SLE,2006,40.2,0.608328329303245,6.363490013649994
SVN,2006,2.5,0.325893269980946,9.88139556466906
SLB,2006,12.2,0.666421084569449,7.135389445175518
ZAF,2006,3.3,0.406652283224497,8.712329443789828
ESP,2006,2.5,0.311238051339866,10.25490774286739
LKA,2006,14.2,0.475198294759632,7.236703751395784
SUR,2006,8.8,0.403501272590987,8.517724647559918
SWE,2006,2.5,0.312708365696782,10.747886933073056
CHE,2006,2.5,0.291099939619777,10.985479696241175
SYR,2006,6.2,0.433034079085411,7.449372035944309
TJK,2006,38.1,0.404183563298834,5.994007319810667
THA,2006,11.8,0.432459050654636,8.111124031440792
TLS,2006,30.0,0.580944993189746,6.141321023980993
TGO,2006,24.8,0.514677159935486,6.31445754424782
TTO,2006,11.1,0.384872366147691,9.557657923713215
TUN,2006,4.0,0.362242817660696,8.108493658902676
TKM,2006,4.3,0.380539316245636,7.599197560614026
UGA,2006,18.8,0.577935846373282,5.847935502121371
UKR,2006,2.5,0.399280365409224,7.76916487337662
ARE,2006,3.1,0.402595953952241,10.699701228225297
URY,2006,2.5,0.413912552023359,8.699736881508718
UZB,2006,13.0,0.363223096166527,6.475614775637175
VUT,2006,8.5,0.598202437017173,7.618149321809977
VNM,2006,15.2,0.490828864077873,6.694260831370928
ZMB,2006,49.4,0.506576426919341,6.958179487332816
ZWE,2006,29.5,0.525567098586667,6.0656653331924195
AFG,2007,26.6,0.600051012497378,5.9301824567167385
ALB,2007,8.7,0.443803376874808,8.2276574817632
DZA,2007,5.8,0.381227596859064,8.335060024725827
ARG,2007,3.3,0.401430656657054,8.87978580854331
ARM,2007,10.9,0.379010273406683,7.993857085539807
AUT,2007,2.5,0.303076263123341,10.749848451784379
AZE,2007,3.1,0.416968144256549,8.25617386157394
BRB,2007,4.1,0.365309991208976,9.754722987385618
BEL,2007,2.5,0.352060242878519,10.699172491117816
BLZ,2007,4.9,0.477154346742442,8.659609347261298
BEN,2007,8.9,0.576068172538852,6.816010806388399
BIH,2007,2.5,0.362488317651816,8.276773637480407
BWA,2007,26.6,0.47366876426413,8.617784989129651
BRA,2007,5.1,0.383110250221695,8.910544058412214
BGR,2007,6.3,0.362553637901793,8.680768601028996
BFA,2007,16.5,0.566474938617503,6.243553996715776
CPV,2007,13.1,0.42661670143738,8.109097652393574
KHM,2007,14.4,0.532780484451551,6.59536006373399
CMR,2007,11.2,0.49302073464505,7.189675143373808
CAN,2007,2.5,0.284901076283209,10.706835403789789
CAF,2007,33.0,0.575544733788577,5.942502871434915
TCD,2007,28.6,0.647235931094773,6.888045849457715
CHL,2007,2.7,0.355784379993772,9.244395247680954
CHN,2007,5.9,0.401644314705913,7.913786928808856
COL,2007,11.3,0.432417138728131,8.470086100993974
COM,2007,16.1,0.521698474470598,7.162193066045255
CRI,2007,3.3,0.407681699086654,8.722207313136439
HRV,2007,2.7,0.383633630488915,9.529347088656705
CUB,2007,2.5,0.430905928126146,8.477919765911908
CYP,2007,3.8,0.361988937750788,10.349610766735573
CZE,2007,2.5,0.258143652045168,9.822963448409306
DNK,2007,2.5,0.333833987080639,10.979030045458158
DJI,2007,24.6,0.51286342411782,6.876855995494581
DMA,2007,4.6,0.445830918549835,8.773235210525593
DOM,2007,18.9,0.430427041420514,8.444546278205335
ECU,2007,15.0,0.476012190357661,8.154478584722467
SLV,2007,9.2,0.439267058104686,7.948264097163967
EST,2007,2.5,0.340427489205436,9.725880712046655
SWZ,2007,13.9,0.49190497233563,8.064907261430882
ETH,2007,32.7,0.590821932522324,5.4686770647071645
FJI,2007,5.0,0.502969954440677,8.232904535579541
FIN,2007,2.5,0.283147032076012,10.788762716188637
FRA,2007,2.5,0.30664187777273,10.633115898624695
GAB,2007,14.5,0.444800339134989,8.987639584747548
GEO,2007,5.3,0.414451714838913,7.876777541535253
DEU,2007,2.5,0.304534980217415,10.653745464215234
GHA,2007,10.4,0.508290460567792,6.956664117299285
GRC,2007,2.5,0.339584928462147,10.255578695544223
GTM,2007,18.1,0.472877333919638,7.807435106181165
GIN,2007,16.8,0.527653876716516,6.477200914161763
GNB,2007,19.3,0.642051649210096,6.252038343865029
GUY,2007,7.6,0.494728669035842,8.190988382568172
HTI,2007,45.9,0.524109642889144,6.892201933802809
HND,2007,16.9,0.467018374722285,7.363747386198851
HUN,2007,2.5,0.365993255560625,9.542130626660908
ISL,2007,2.5,0.330557805547683,11.149020543873814
IND,2007,18.9,0.52874502084364,6.929406272553527
IDN,2007,18.1,0.477476964717817,7.508359317358648
IRQ,2007,16.5,0.459990971105393,8.048465580765402
IRL,2007,2.5,0.322988942475059,11.0251067648951
ISR,2007,2.5,0.317925789486543,10.155073143238724
ITA,2007,2.5,0.343819773400192,10.540756614326574
JAM,2007,7.3,0.438652083102776,8.458819336376108
JOR,2007,5.6,0.40443785295985,7.826525332732709
KAZ,2007,6.3,0.327884086464459,8.771748477478805
KEN,2007,25.8,0.528583577671614,6.733641671988711
KIR,2007,4.4,0.621770904672207,7.2097677839050505
KWT,2007,2.5,0.386697607429076,10.730059535707143
LVA,2007,2.5,0.373210386310026,9.500841886955644
LBN,2007,6.2,0.430068758643739,8.541936163636393
LBR,2007,35.4,0.577101298774263,5.924820632796214
LBY,2007,5.2,0.410441710283131,9.318741296623648
LTU,2007,2.5,0.380884326610113,9.416957818606248
LUX,2007,2.5,0.30912994802136,11.585016521569187
MDG,2007,30.6,0.566921428942467,6.039177944705316
MWI,2007,19.3,0.580438620031308,6.163694230273571
MYS,2007,3.4,0.393867399818965,8.877511734099272
MLI,2007,9.8,0.603020411744247,6.567621997407796
MLT,2007,2.5,0.32508991118819,9.875302785598729
MRT,2007,9.3,0.553277885635933,7.247899452949217
MUS,2007,5.4,0.44263495888648,8.790978688650938
MEX,2007,3.7,0.393447393727968,9.223684216853796
MNG,2007,26.5,0.40203032864472,7.394915806703435
MNE,2007,3.0,0.394654853310523,8.69557267921371
MAR,2007,4.8,0.41656040347239,7.921385380461716
MOZ,2007,27.3,0.501218147930014,6.230235204496024
MMR,2007,21.0,0.521651344536747,6.038767369363658
NAM,2007,22.0,0.502667945390635,8.384585517592642
NPL,2007,16.0,0.531206278537535,5.954410880130779
NZL,2007,2.5,0.308135027030243,10.388379232026278
NIC,2007,20.9,0.46385479062054,7.208142392655722
NER,2007,17.0,0.638504283782757,5.95885887752627
NGA,2007,9.2,0.501913194096438,7.504131049162221
MKD,2007,4.1,0.368710183181084,8.343818679208576
NOR,2007,2.5,0.256735748758909,11.356298177482753
OMN,2007,8.3,0.423917909600024,9.841221315669843
PAK,2007,15.7,0.531623641205052,6.905843567022234
PAN,2007,13.5,0.415102947768499,8.751129063998889
PNG,2007,27.9,0.578129599026375,7.22311580622269
PRY,2007,6.0,0.388532965595907,8.07462921702249
PER,2007,14.9,0.437200162324403,8.183422309143383
PHL,2007,17.0,0.480321943052218,7.445800329712747
POL,2007,2.5,0.309190439115016,9.33012401560019
PRT,2007,2.5,0.346329367908772,10.035000630928185
ROU,2007,2.5,0.4288288442386,9.031254107076727
RUS,2007,2.5,0.331160531752144,9.116165865410188
RWA,2007,36.6,0.593324325967328,6.054988921721894
WSM,2007,4.1,0.507231735486988,8.019158428340909
STP,2007,10.6,0.560761512739762,6.778654959685859
SAU,2007,3.9,0.431948295082727,9.830709863160159
SEN,2007,14.6,0.541293558585314,7.080816405105861
SRB,2007,2.5,0.424512739707409,8.712938849915414
SYC,2007,3.1,0.457847385295411,9.44693723381492
SLE,2007,36.0,0.601276844059022,6.448715211675753
SVN,2007,2.5,0.325798603036976,10.074291350543026
SLB,2007,12.9,0.661460114732984,7.23717194512296
ZAF,2007,3.4,0.407210322656221,8.793590129541185
ESP,2007,2.5,0.310486083727219,10.393661866174403
LKA,2007,13.5,0.476622520158789,7.364315518972442
SUR,2007,8.0,0.396679484837895,8.617974948689517
SWE,2007,2.5,0.312196434511155,10.888717692778105
CHE,2007,2.5,0.286857104770284,11.081975693813675
SYR,2007,6.0,0.43370348729275,7.569211249010026
TJK,2007,35.1,0.401347930593202,6.248037479172625
THA,2007,10.6,0.433013844442621,8.273471396551493
TLS,2007,27.6,0.584640824374638,6.291855365698491
TGO,2007,23.6,0.513659393568733,6.409497390138505
TTO,2007,10.5,0.385268748460321,9.717560023673476
TUN,2007,4.0,0.357764840854234,8.223336556690532
TKM,2007,4.4,0.379610143323874,7.7894383008900645
UGA,2007,19.2,0.570553195973525,5.994931357932793
UKR,2007,2.5,0.397747495903896,8.058430983712231
ARE,2007,3.8,0.402974134619077,10.733233689715018
URY,2007,2.5,0.408281432324042,8.884894684010847
UZB,2007,10.3,0.361732149666825,6.714204743322691
VUT,2007,8.0,0.582069696464346,7.7552124413183146
VNM,2007,14.9,0.489419404359684,6.830485755686894
ZMB,2007,48.1,0.506671281713627,7.019950846007968
ZWE,2007,28.7,0.519475794537076,6.0241800244496835
AFG,2008,22.7,0.599393182526088,5.944722034892284
ALB,2008,8.2,0.441177631980773,8.411500368914165
DZA,2008,5.3,0.381097658283576,8.552737696965488
ARG,2008,3.2,0.402465474173953,9.098750523777706
ARM,2008,7.7,0.371413300012588,8.236862324027914
AUS,2008,2.5,0.326554941565743,10.813786002181399
AUT,2008,2.5,0.303471946549505,10.85091638717391
AZE,2008,2.5,0.413541373603542,8.625952184480925
BGD,2008,16.1,0.557822556460093,6.41846613969135
BRB,2008,3.6,0.36187649670375,9.773703017212826
BEL,2008,2.5,0.353150210178792,10.785257188227966
BLZ,2008,4.9,0.473754364586001,8.650548790484374
BEN,2008,8.5,0.583384561126187,6.966592464305082
BIH,2008,2.5,0.36018489062354,8.485019756585405
BWA,2008,26.3,0.469971363912473,8.613062115665286
BRA,2008,4.5,0.381610232690544,9.09474227121612
BGR,2008,5.9,0.363677879761095,8.89169083761923
BFA,2008,15.9,0.564832337812381,6.42881186185477
CPV,2008,14.1,0.427952147941564,8.270947032703532
KHM,2008,13.3,0.516885585400532,6.764212799130411
CMR,2008,9.1,0.495458246044133,7.307968418291184
CAN,2008,2.5,0.284203289891092,10.75171896316785
CAF,2008,31.2,0.575489567765645,6.080501168150252
TCD,2008,26.6,0.6458701474016,7.0616506415373514
CHL,2008,2.6,0.354202419680551,9.27642946010548
CHN,2008,4.9,0.399141821448358,8.167193921400939
COL,2008,10.8,0.428543039873334,8.620081186310896
COM,2008,15.8,0.534115203339627,7.282780207572918
CRI,2008,3.0,0.407117692499844,8.844659656964371
HRV,2008,2.5,0.384339520057961,9.673409683534564
CYP,2008,3.0,0.360948547895392,10.474390736743057
CZE,2008,2.5,0.258904674507893,10.03340574762557
DNK,2008,2.5,0.333427905240197,11.076227640374215
DJI,2008,22.1,0.50310010596636,7.020326832620934
DMA,2008,4.2,0.446891690675183,8.849560778103609
DOM,2008,16.7,0.431285727103736,8.521899127914168
ECU,2008,12.9,0.474115623391891,8.341590811895546
SLV,2008,9.4,0.433294329169774,8.000768017986637
EST,2008,2.5,0.343119107337757,9.809501348512892
SWZ,2008,16.4,0.489885585551468,8.00631028907822
ETH,2008,29.4,0.592154439065115,5.7570403425454515
FJI,2008,5.6,0.505940423825646,8.268711912719679
FIN,2008,2.5,0.282382581184128,10.892461161759316
FRA,2008,2.5,0.305896262587723,10.724694078119368
GAB,2008,14.4,0.443680576386692,9.178709880549095
GEO,2008,5.9,0.420901636856556,8.109150881324604
DEU,2008,2.5,0.305939254919152,10.74476007395337
GHA,2008,9.2,0.505863957341432,7.07551939906139
GRC,2008,2.5,0.341914697099393,10.363940503566726
GTM,2008,18.5,0.470494158738844,7.924093997409978
GIN,2008,17.2,0.526612955772408,6.556114536140167
GNB,2008,20.0,0.641943482567693,6.461796764709139
GUY,2008,8.2,0.484914499653923,8.296287850230017
HTI,2008,44.0,0.521904160461009,6.998199625448248
HND,2008,15.9,0.466016014297476,7.457315320964593
HUN,2008,2.5,0.36594913247267,9.665397370500392
ISL,2008,2.5,0.329012845225833,10.949812552035171
IND,2008,16.6,0.526973112594483,6.9002467452873875
IDN,2008,17.5,0.475633761949312,7.661317571980574
IRQ,2008,16.4,0.448504430684759,8.421335401602187
IRL,2008,2.5,0.323665425220228,11.024401085580001
ISR,2008,2.5,0.313938083938574,10.31788656003961
ITA,2008,2.5,0.348631926404805,10.617137594536132
JAM,2008,7.9,0.437859356028592,8.52313569030631
JOR,2008,6.1,0.401195035488678,8.08383848296227
KAZ,2008,5.0,0.324756942819259,9.002522167689243
KEN,2008,26.8,0.52846230471246,6.819518811587653
KIR,2008,4.3,0.630311834301882,7.251786353429707
KWT,2008,2.5,0.384671440734149,10.925672058680455
LVA,2008,2.5,0.372268216195968,9.659988736761173
LBN,2008,5.4,0.424553134713286,8.684747129751626
LBR,2008,35.1,0.573983529325481,6.113048918044138
LBY,2008,5.5,0.410368970821058,9.540085804425674
LTU,2008,2.5,0.378097465478987,9.612836714075684
LUX,2008,2.5,0.308496864199382,11.698758664839888
MDG,2008,30.2,0.564512806119042,6.23945640632253
MWI,2008,17.5,0.578111021687031,6.317252806323339
MYS,2008,3.6,0.388868724238608,9.03262676953799
MLI,2008,8.5,0.601130237139916,6.710176771289212
MLT,2008,2.5,0.326800408083769,10.013028290534182
MRT,2008,8.4,0.551403805499023,7.399742404665164
MUS,2008,5.6,0.446188977107838,8.990946317613933
MEX,2008,3.7,0.39177634733897,9.261391648642624
MNG,2008,24.5,0.402868488527008,7.662668446669657
MNE,2008,2.5,0.391337534359331,8.90486790596608
MAR,2008,4.8,0.409997148276061,8.065642397166595
MOZ,2008,25.4,0.499101325188395,6.3837753676642155
MMR,2008,17.4,0.521788870432622,6.489877178310143
NAM,2008,24.1,0.504906004881715,8.343978573301024
NPL,2008,14.9,0.529781505965619,6.1416446228487
NZL,2008,2.5,0.304804921001529,10.352163473192187
NIC,2008,20.4,0.461196942284104,7.328886609065013
NER,2008,16.1,0.63788655713211,6.16340944249978
NGA,2008,9.4,0.496121018576662,7.6751308051969565
MKD,2008,3.5,0.370517172992377,8.522463339554898
NOR,2008,2.5,0.255192736870546,11.487643972022727
OMN,2008,6.8,0.42300688300717,10.18779315267205
PAK,2008,15.1,0.536352205415584,6.9726467806143
PAN,2008,12.3,0.414765163195056,8.902127715773384
PNG,2008,27.2,0.573916105208838,7.393135824728046
PRY,2008,4.6,0.387629292615259,8.385934572798359
PER,2008,13.0,0.433172459794396,8.34226450699624
PHL,2008,16.7,0.479318603161144,7.580338633636124
POL,2008,2.5,0.309081555638668,9.550275211666849
PRT,2008,2.5,0.346759594181013,10.124590677863297
ROU,2008,2.5,0.427945656251421,9.252935780882723
RUS,2008,2.5,0.33083078668256,9.361797499992264
RWA,2008,36.5,0.589498989840812,6.269714258923839
WSM,2008,4.2,0.494964957341163,8.123737599170719
STP,2008,11.6,0.558416937643278,6.986444879440004
SAU,2008,3.6,0.426755200680548,10.013260320217416
SEN,2008,12.2,0.540433554129144,7.243364414739086
SRB,2008,2.5,0.42631654008308,8.906086432057375
SYC,2008,3.5,0.456032066603587,9.329494700491749
SLE,2008,31.9,0.60097459969722,6.558706913023464
SVN,2008,2.5,0.328474163640885,10.220557651113996
SLB,2008,13.1,0.659405360871841,7.330307516600746
ZAF,2008,3.5,0.407698309167665,8.729842630569712
ESP,2008,2.5,0.312808044993389,10.480192157848068
LKA,2008,12.1,0.476850739952373,7.587606847822615
SUR,2008,7.9,0.397784379080507,8.791194932860886
SWE,2008,2.5,0.315431143222639,10.929841631281183
CHE,2008,2.5,0.287035792871646,11.214185044277391
SYR,2008,5.9,0.43599017103527,7.795286294859495
TJK,2008,32.2,0.397797832650263,6.55582246747984
THA,2008,10.1,0.433524953520546,8.36849248846574
TLS,2008,25.3,0.582225561382172,6.44278411641198
TGO,2008,22.2,0.512068647407065,6.577790126208859
TTO,2008,9.9,0.385819143461353,9.966415145222102
TUN,2008,3.8,0.360416211819868,8.35586181066682
TKM,2008,4.5,0.378371057319176,8.19021683223903
UGA,2008,19.6,0.567788468405545,6.158762735908842
UKR,2008,2.5,0.396577848281848,8.298491420927967
ARE,2008,4.6,0.404208074221274,10.820861099318172
URY,2008,2.5,0.405099435025677,9.151011258384603
UZB,2008,8.0,0.358671959999572,6.979824083701519
VUT,2008,7.6,0.579109940064076,7.864653773675595
VNM,2008,13.8,0.485549685589866,7.059473251657147
ZMB,2008,46.8,0.505259968518541,7.226574114401962
ZWE,2008,27.9,0.520489592130994,5.831120340297924
AFG,2009,19.7,0.599693542389519,6.113800990201086
ALB,2009,7.3,0.441311445271556,8.346084552412908
DZA,2009,5.0,0.378267993033492,8.351240114228373
ARG,2009,3.2,0.401555226654064,9.00580207333754
ARM,2009,5.1,0.365629052161441,7.944702303317538
AUT,2009,2.5,0.303918635246437,10.775981968134053
AZE,2009,2.5,0.412182231110915,8.507223557375799
BGD,2009,16.9,0.556202464707568,6.520932533305562
BRB,2009,3.1,0.376723558518208,9.698608064971237
BLR,2009,2.5,0.354615681738197,8.585316795689195
BEL,2009,2.5,0.351717938522834,10.712712760796755
BLZ,2009,4.8,0.468558993751464,8.594381916154644
BEN,2009,8.2,0.579852645933007,6.931572170270876
BIH,2009,2.5,0.360868187139094,8.420664369674297
BWA,2009,26.0,0.464561551156319,8.533643909950156
BRA,2009,4.0,0.378900114469374,9.06862232849587
BGR,2009,5.8,0.363197402627346,8.851988760782536
BFA,2009,15.4,0.562176731406206,6.399542107575347
CPV,2009,15.0,0.423688902633523,8.205142047417487
KHM,2009,12.1,0.518689900422193,6.775079447339284
CMR,2009,7.3,0.494955726065463,7.287143311327217
CAN,2009,2.5,0.284199541231579,10.618271050538965
CAF,2009,29.4,0.592226530678688,6.1235266475038985
TCD,2009,24.7,0.64747135502575,6.94277216548508
CHL,2009,3.0,0.352998469617533,9.220172053882784
CHN,2009,3.9,0.396646417978792,8.268281626069204
COL,2009,11.1,0.425671158887295,8.566168657337226
COM,2009,15.4,0.52916842455248,7.251561392290802
CRI,2009,3.0,0.407894698227657,8.829474940321626
HRV,2009,2.5,0.382617661647697,9.580244848957324
CYP,2009,2.5,0.35898076069547,10.38085305466031
CZE,2009,2.5,0.258889017588574,9.89431670777932
DNK,2009,2.5,0.333985558590093,10.975289419584382
DJI,2009,20.2,0.500615518589469,7.048332181142906
DMA,2009,3.7,0.447998233668689,8.92098892074691
DOM,2009,14.7,0.43087615215908,8.51196994799959
ECU,2009,11.1,0.476271473642569,8.307302262727573
SLV,2009,9.7,0.438777852759049,7.975972453479253
EST,2009,2.5,0.346361882666491,9.59644931379145
SWZ,2009,19.6,0.489520618539367,8.083253853148939
ETH,2009,26.3,0.5882187644841,5.90964343807342
FJI,2009,6.2,0.509762528326394,8.05963428568171
FIN,2009,2.5,0.281736930213618,10.76802908676937
FRA,2009,2.5,0.306673266150096,10.638929764159013
GAB,2009,14.3,0.44232905808496,8.894337732853888
GEO,2009,6.7,0.418786432359163,7.9454453962306415
DEU,2009,2.5,0.306769428075324,10.656958455768068
GHA,2009,8.1,0.505778779909007,6.954356669472054
GRC,2009,2.5,0.341734503427219,10.289615473894749
GTM,2009,18.1,0.468908570582422,7.867736078369997
GIN,2009,17.7,0.528170528822501,6.495546354372843
GNB,2009,20.7,0.643354131884168,6.36851306830368
GUY,2009,8.8,0.488549124839327,8.345011802404743
HTI,2009,42.2,0.520668943668558,7.087450782883659
HND,2009,14.9,0.465183837896434,7.485018452421594
HUN,2009,2.5,0.36768013708763,9.476634073600286
ISL,2009,2.5,0.329601520821849,10.628648607038535
IND,2009,15.3,0.524426424446447,6.998463747119226
IDN,2009,16.5,0.475952971923142,7.704579998126537
IRQ,2009,15.6,0.447667480099045,8.220056446711109
IRL,2009,2.5,0.323638621251364,10.861555168614974
ISR,2009,2.5,0.316829191102432,10.257957353034886
ITA,2009,2.5,0.347637735939111,10.521361827943439
JAM,2009,8.5,0.442427768487898,8.395789453923227
JOR,2009,6.6,0.402078789998578,8.142014899823625
KAZ,2009,4.2,0.322024580349068,8.844770522055502
KEN,2009,26.7,0.532743521172934,6.95460817018138
KIR,2009,4.1,0.646230043624949,7.1828288512184795
KWT,2009,2.5,0.377847902704227,10.542893712100147
LVA,2009,2.5,0.375640009071488,9.392331230176826
LBN,2009,4.7,0.416679767836373,8.86656119597533
LBR,2009,34.9,0.573106193356385,6.105655287135327
LBY,2009,5.9,0.407687398348414,9.164406797928642
LTU,2009,2.5,0.375064235966854,9.380451948193974
LUX,2009,2.5,0.309244897945237,11.60294665499502
MDG,2009,30.0,0.564872802819463,6.101025514835874
MWI,2009,15.9,0.574222356156361,6.439142250194645
MYS,2009,3.6,0.386934654572847,8.880645717695472
MLI,2009,7.4,0.600829560610282,6.7041553605844895
MLT,2009,2.5,0.325661369301795,9.960638933936156
MRT,2009,7.3,0.565179754578166,7.269219810196731
MUS,2009,5.4,0.445844821901668,8.898109619237589
MEX,2009,3.9,0.38975107901478,9.038788928592778
MNG,2009,21.9,0.400713037092502,7.440339009729503
MNE,2009,2.5,0.391914961641068,8.813900577931431
MAR,2009,4.8,0.404205422983343,8.045456420522806
MOZ,2009,23.6,0.500210207454076,6.30572247759615
MMR,2009,14.0,0.520115867062162,6.6312675629844895
NAM,2009,26.1,0.502905573955483,8.367047686503293
NPL,2009,13.1,0.527287435398249,6.159261867653848
NZL,2009,2.5,0.306502996670472,10.249794326235328
NIC,2009,19.9,0.45899284991777,7.291031273158185
NER,2009,15.2,0.631067400532924,6.133683325426616
NGA,2009,9.6,0.496339350989485,7.506858963356526
MKD,2009,3.0,0.369558874511462,8.47632686834867
NOR,2009,2.5,0.254550352308225,11.294117128847983
OMN,2009,5.5,0.421660994629966,9.935757144494206
PAK,2009,15.1,0.532530723442618,6.870871422302668
PAN,2009,11.2,0.413678694247517,8.96148485428317
PNG,2009,27.6,0.577091926653305,7.358086630160733
PRY,2009,3.6,0.387609246636313,8.279404967131262
PER,2009,11.0,0.434021238366732,8.338350589145591
