region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Sub-Saharan Africa,SSF,Kenya,KEN,2021,national,KCHS,national,2021,consumption,3,2005 - 2022,10,0.941289157535,0.608752774971,0.427649608221,1.108735010814,4.34319472399,3.159797143232,0.248525013953,0.387019625737,0.311997705616,0.029223673798,0.042756830047,0.051029474052,0.058996150941,0.067817565472,0.078206280921,0.092094123785,0.113727246353,0.148293278988,0.317855375645,1.001028458147,42.42796707,53219166,1698.89578271444,1254.51617997326,FALSE,micro,survey,3,0.464498496563,10.031201091683,
Sub-Saharan Africa,SSF,Kenya,KEN,2022,national,KCHS,national,2022.67,consumption,3,2005 - 2022,10,0.939480850992,0.60505636339,0.42498730728,1.103849658748,4.288311898252,3.144527132066,0.234377551826,0.377437738176,0.324794408161,0.029354920578,0.042923528829,0.051474178704,0.059610770499,0.068386583538,0.079213065976,0.094370175925,0.118746818745,0.154516277168,0.301403680037,1.085748876478,42.42796707,54980444.14000008,1747.53198804428,1268.51972734183,FALSE,micro,survey,3,0.468792274514,10.0390631699,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,1998,national,KPMS,national,1998,income,0,1998,10,0.911701031583,0.585162059872,0.421361338737,1.148881629725,4.871687023899,3.43542479759,0.389652930966,0.463444963162,0.412520526027,0.014892347457,0.028609494926,0.039761688356,0.049205950735,0.06319902427,0.078735769753,0.09532285927,0.119867474725,0.158524065834,0.351881324673,0.162591972973,24.31611824,4769015,675.058248147575,,FALSE,micro,survey,3.018,0.439462058917,12.649220433438,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2000,national,HBS,national,2000,consumption,1,2000 - 2003,10,0.990827127161,0.708349855735,0.532947160529,1.382229037772,2.935095518417,2.399118725854,0.15476326532,0.310350127154,0.265971884681,0.036538068305,0.049795782211,0.058820495112,0.068303320756,0.077124223574,0.087298431727,0.100541443538,0.120090267378,0.153076600899,0.248411366499,0.264466749934,24.31611824,4898362,718.342832397662,,FALSE,micro,survey,3,0.661727707109,12.78081979496,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2001,national,HBS,national,2001,consumption,1,2000 - 2003,10,0.988311024028,0.692518955946,0.510517051841,1.318419954617,3.106684034064,2.583808937107,0.146802969887,0.301639797745,0.262691440364,0.037046251483,0.050780773492,0.059532552136,0.068887271499,0.078329292027,0.088926070755,0.102981015682,0.122315424694,0.152415622826,0.238785725407,0.282767001088,24.31611824,4945073,749.423779561565,,FALSE,micro,survey,3,0.615101869893,11.91620204011,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2002,national,HBS,national,2002,consumption,1,2000 - 2003,10,0.986128311329,0.684644489221,0.501331906269,1.295383590394,3.186248761372,2.634065134491,0.148914946755,0.303023868618,0.268448321262,0.036150424064,0.050336530265,0.059960828662,0.068994478555,0.077730272483,0.089305728011,0.103848631768,0.12235643324499999,0.15192632683,0.239390346117,0.288801848299,24.31611824,4990704,742.44300111832,,FALSE,micro,survey,3,0.581176972386,11.708756210883,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2003,national,HBS,national,2003,consumption,1,2000 - 2003,10,0.990050156964,0.668240682234,0.479130289449,1.228941517603,3.349525322451,2.802461612966,0.132543708064,0.287086470823,0.245772382398,0.039325027748,0.053532897825,0.062418383246,0.070340441148,0.079655069096,0.088366385105,0.103023619141,0.122440739429,0.148139163126,0.232758274137,0.297392616987,24.31611824,5043308,786.350474964134,,FALSE,micro,survey,3,0.566377234834,10.749304197379,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2004,national,KIHS,national,2004,consumption,2,2004 - 2023,10,0.905567505772,0.536132397523,0.35229434187,0.916751728236,4.997679714666,3.863090415919,0.196744894966,0.34773429277,0.317895174407,0.032042775555,0.044723049045,0.053837151874,0.062241509794,0.071908868333,0.08463639904,0.100725377573,0.120067934774,0.15808593753,0.271730996482,0.309617387985,24.31611824,5104713,831.482103944381,,FALSE,micro,survey,3.232,0.377856512443,8.097218667599,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2005,national,KIHS,national,2005,consumption,2,2004 - 2023,10,0.94983784278,0.575770323875,0.384134268249,0.993383592415,4.46759593634,3.563493228615,0.172333068968,0.325613472758,0.277916190343,0.035363557941,0.048211848332,0.057403988824,0.065898191423,0.074953608882,0.085850978092,0.099986828495,0.119065323857,0.151807074566,0.261458599587,0.323050664774,24.31611824,5162640,820.709519437592,,FALSE,micro,survey,3.082,0.384669786944,8.605614324973,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2006,national,KIHS,national,2006,consumption,2,2004 - 2023,10,0.881460872489,0.486827398459,0.307968706583,0.807698076044,5.864465873196,4.375963599196,0.22890464792,0.373812403752,0.333125522786,0.030542806886,0.042194083023,0.050312646956,0.058945013675,0.068960423574,0.082171949193,0.097581812844,0.119924540826,0.155694834335,0.293671888689,0.340986846376,24.31611824,5218373,837.138026647346,,FALSE,micro,survey,3.488,0.355965530855,7.188374287176,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2007,national,KIHS,national,2007,consumption,2,2004 - 2023,10,0.898630086902,0.490361410147,0.305806751064,0.806732160892,5.572314215313,4.459129769772,0.188759869175,0.339118216731,0.295450941426,0.031328622596,0.044934151737,0.055327518686,0.065111013443,0.074721736657,0.086473102339,0.101661741236,0.121959501187,0.153651348251,0.264831263868,0.375870158769,24.31611824,5268385,900.02796489729,,FALSE,micro,survey,3.53,0.331300478517,7.175571559738,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2008,national,KIHS,national,2008,consumption,2,2004 - 2023,10,0.886353447751,0.432803610964,0.24872630388,0.671419351211,6.258339452889,5.264615673849,0.163348091509,0.314506495708,0.259119120031,0.034849768285,0.049131484402,0.058544121845,0.067773111788,0.077959276656,0.089281219893,0.102539358217,0.120060918068,0.146885043789,0.252975697057,0.468033877786,24.31611824,5318729,966.409971184817,,FALSE,micro,survey,3.932,0.300009682227,6.097152534683,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2009,national,KIHS,national,2009,consumption,2,2004 - 2023,10,0.877323728927,0.418949209185,0.233090806409,0.633086286846,6.389808154934,5.312855584501,0.145541966349,0.298739497299,0.247222834149,0.038982549091,0.052233947354,0.060673028602,0.069202354378,0.078197234713,0.088648075159,0.100939410276,0.118523630818,0.146840990328,0.245758779282,0.500031344827,24.31611824,5389643,981.220904665529,,FALSE,micro,survey,3.956,0.262850651496,5.744528132479,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2010,national,KIHS,national,2010,consumption,2,2004 - 2023,10,0.893915507703,0.441210204341,0.252330920121,0.686755742419,6.086978161583,5.128561343828,0.156128139323,0.301338041218,0.24039977375,0.034943591563,0.05167012287,0.061896600314,0.070704985113,0.079543013037,0.08958790873,0.101852934024,0.118139717631,0.145618725114,0.246042401605,0.539872432731,24.31611824,5467059,962.764789828724,826.224922185119,FALSE,micro,survey,3.864,0.265492146366,6.413904363307,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2011,national,KIHS,national,2011,consumption,2,2004 - 2023,10,0.905422754042,0.435661865635,0.241401996237,0.655261122693,6.06952410418,5.196247753459,0.12593829805100001,0.278396997833,0.22537222223699999,0.041922793515,0.054693958599,0.063387521456,0.071813139557,0.080788103425,0.090683304523,0.10224741609,0.117415505627,0.1421659248,0.234882332409,0.629687390334,24.31611824,5546587,1005.4831781815,890.462825971669,FALSE,micro,survey,3.898,0.260745882306,5.825551286574,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2012,national,KIHS,national,2012,consumption,2,2004 - 2023,10,0.916183449011,0.449881553377,0.252669908224,0.685304609918,5.860853512214,5.06005591092,0.125258380317,0.273566837652,0.214128125336,0.040106270007,0.055957883881,0.065357496243,0.073709035954,0.081882572239,0.091128635428,0.101860420589,0.117089643887,0.141607402331,0.231300639441,0.647119892276,24.31611824,5652076,985.8472865972,971.337421641733,FALSE,micro,survey,3.83,0.250127692918,6.112553092283,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2013,national,KIHS,national,2013,consumption,2,2004 - 2023,10,0.911585723771,0.460286311223,0.265541958543,0.710687646606,5.777135627024,4.872270877968,0.134897558744,0.28814631649,0.238812532911,0.039844869295,0.053166740534,0.06223251331,0.070762989789,0.079590601878,0.089799590155,0.102454500978,0.118812944699,0.144901529944,0.238433719417,0.689918803305,24.31611824,5777150,1069.78404438716,1026.13643457102,FALSE,micro,survey,3.736,0.278910109163,6.243438274735,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2014,national,KIHS,national,2014,consumption,2,2004 - 2023,10,0.910919839459,0.43462617731,0.238269167543,0.648708216141,6.037434220574,5.158066149789,0.117520311287,0.268190037827,0.218316090808,0.043738697761,0.056514358801,0.065118363028,0.072894982643,0.081021440088,0.090674459848,0.102361959372,0.117478492656,0.141349562436,0.228847683367,0.741899030279,24.31611824,5905848,1088.58214229508,1033.67067169514,FALSE,micro,survey,3.879,0.238426485733,5.760343787566,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2015,national,KIHS,national,2015,consumption,2,2004 - 2023,10,0.913590349725,0.453628155667,0.256784120134,0.691433845247,5.937653414587,4.95886335133,0.139938469201,0.289977709536,0.223416640698,0.04062910262,0.054248738474,0.063124950657,0.071166916934,0.079208045004,0.088477399087,0.099874858659,0.114875899474,0.14068232297,0.247711766122,0.790147080969,24.31611824,6040036,1105.65193844261,1001.1299425773,FALSE,micro,survey,3.779,0.254691474964,6.078258615696,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2016,national,KIHS,national,2016,consumption,2,2004 - 2023,10,0.902207418988,0.433174921172,0.237492157919,0.646321911342,6.055726264986,5.165179567232,0.116208597597,0.267806769995,0.215651715276,0.043596636506,0.056847003448,0.065417677773,0.073235875011,0.081052287366,0.090026520086,0.101223447832,0.116825520955,0.142701684471,0.229073346553,0.793219450697,24.31611824,6175338,1128.3161612818,973.005094840519,FALSE,micro,survey,3.883,0.233630022604,5.74758338357,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2017,national,KIHS,national,2017,consumption,2,2004 - 2023,10,0.906046790607,0.432303880739,0.237237221201,0.64605650927,6.097292778603,5.193055965233,0.122478944817,0.273350091372,0.219184037369,0.042848038492,0.056105230391,0.064523481873,0.072394848707,0.080842312113,0.089948618168,0.101656179959,0.117250708197,0.141632644949,0.232797937151,0.818406605265,24.31611824,6306696,1157.1827575806701,1012.67999948985,FALSE,micro,survey,3.897,0.241600818202,5.754578912991,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2018,national,KIHS,national,2018,consumption,2,2004 - 2023,10,0.884134791215,0.402689629735,0.213728385104,0.590478341673,6.516911041561,5.518841146134,0.124766797468,0.276903038894,0.223927208617,0.043096632964,0.055820866278,0.063651183397,0.071466752652,0.080108445813,0.089915094795,0.101258868737,0.116865903896,0.141579178602,0.236237072865,0.831031856889,24.31611824,6444079,1175.0712778747,1040.98524801896,FALSE,micro,survey,4.059,0.22971892528,5.398869292315,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2019,national,KIHS,national,2019,consumption,2,2004 - 2023,10,0.876695615522,0.388803391947,0.20290129549,0.566228318488,6.904118900739,5.682428010298,0.148722216614,0.29700450265,0.222854365758,0.041458806977,0.05440829565,0.062084917335,0.069788845475,0.077933137786,0.087144414034,0.098323694943,0.113372163379,0.137209790252,0.258275934168,0.840452604479,24.31611824,6590211,1201.87701429721,1025.80412415317,FALSE,micro,survey,4.141,0.222238508466,5.287320426013,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2020,national,KIHS,national,2020,consumption,2,2004 - 2023,10,0.89113737807,0.422848028205,0.234226146132,0.636567365158,6.282438084349,5.28898929343,0.136281930607,0.289892735177,0.24120641452,0.040445671085,0.053078977944,0.061668588492,0.069762195916,0.079342068519,0.08961946854,0.10247439588,0.118940618234,0.144375503074,0.240292512316,0.893614832125,24.31611824,6726596,1093.32856461422,942.763740525857,FALSE,micro,survey,3.944,0.263213470045,5.731031380525,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2021,national,KIHS,national,2021,consumption,2,2004 - 2023,10,0.863036827673,0.382899586616,0.201142675228,0.559640005473,6.851188162075,5.738547664276,0.135797461911,0.287933039694,0.233260205009,0.041188302354,0.054090984367,0.062502194715,0.070542291497,0.078880684529,0.088743508195,0.101241368769,0.117660380653,0.142741938801,0.24240834612,1,24.31611824,6851224,1132.5546781282,1099.80903249552,FALSE,micro,survey,4.169,0.228526183157,5.252330862711,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2022,national,KIHS,national,2022,consumption,2,2004 - 2023,10,0.86526726284,0.374230336863,0.192399835403,0.540021572906,6.761850249628,5.87405052363,0.11147450564,0.263525278405,0.224865728781,0.04374520454,0.056025214376,0.064598797189,0.073121736006,0.081956776044,0.092413519712,0.104987711098,0.119637620222,0.14315518206,0.220358238753,1.139229110011,24.31611824,6975220,1212.17812721768,1264.23942933946,FALSE,micro,survey,4.237,0.226429213596,5.105559262932,
Europe & Central Asia,ECS,Kyrgyz Republic,KGZ,2023,national,KIHS,national,2023,consumption,2,2004 - 2023,10,0.828777441213,0.336879872501,0.165336826272,0.475186498744,7.388985291364,6.339720613205,0.120954293506,0.271880198121,0.219002646134,0.043263572789,0.055430281584,0.064250220356,0.072786560143,0.081359534926,0.090418600258,0.101996219585,0.118336652055,0.142233527568,0.229924830735,1.261733592198,24.31611824,7099750,1298.25724482211,1473.39011305909,FALSE,micro,survey,4.47,0.205544348902,4.723827654401,
East Asia & Pacific,EAS,Kiribati,KIR,2006,national,HIES,national,2006,consumption,0,2006,10,0.881782388542,0.466712593081,0.287842444392,0.773140671175,6.134425212303,4.914779320317,0.233689481462,0.369730014393,0.299070793461,0.025544778373,0.040414924894,0.052524596573,0.063236207007,0.073894017774,0.086033068371,0.100192007943,0.118963162914,0.147009194304,0.292188041848,0.764816344637,0.917105496,100017,1419.38723031361,1318.05835627477,FALSE,micro,survey,3.757,0.327911441891,7.200262399066,
East Asia & Pacific,EAS,Kiribati,KIR,2019,national,HIES,national,2019.27,consumption,1,2019,10,0.850501310316,0.369637709967,0.193018512564,0.539157764662,6.907507092512,5.887506914073,0.1258418549,0.27832703041,0.235832589394,0.040376070694,0.054284272351,0.063385778882,0.071587267778,0.081055527984,0.09095309582,0.103535654195,0.121075891728,0.14535292612,0.228393514447,0.962068162259,0.917105496,124509.05999999997,1835.2200203881,1749.64760389087,FALSE,micro,survey,4.244,0.225835507547,5.141752663952,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2006,national,HIES-FHES-LIS,national,2006,income,0,2006 - 2014,10,0.039844175509,0.01322994036,0.00691022757,0.021512373511,38.735429305585,33.697252566107,0.182765136489,0.317029841865,0.264933613453,0.027664614615,0.046611256752,0.059207113205,0.070812913781,0.081747135459,0.093136775907,0.107573479914,0.124796755267,0.152417156928,0.236032798173,0.742267314153,943.4208984,48438292,22196.2077459266,11825.2584289798,FALSE,micro,survey,18.149,0.154995282153,1.152316532545,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2008,national,HIES-FHES-LIS,national,2008,income,0,2006 - 2014,10,0.037470595918999997,0.012332254584,0.006708707988,0.020477788823,40.030204736442,34.382394574817,0.188998698289,0.323248325924,0.270255071127,0.027262163093,0.046141102822,0.058426131772,0.069882114475,0.080697564465,0.091851407674,0.106567938473,0.125012432554,0.153715051357,0.240444093314,0.796652796545,943.4208984,49054708,23887.0595538423,12493.1755939252,FALSE,micro,survey,18.491,0.152469037307,1.128353009828,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2010,national,HIES-FHES-LIS,national,2010,income,0,2006 - 2014,10,0.037429922496,0.014555482785,0.008215051405,0.024981621118,40.584037695837,34.978222339401,0.189678210927,0.320212245633,0.269931969096,0.026873171048,0.046893904167,0.059522034885,0.069982104881,0.080305230962,0.092789352776,0.107326021791,0.125064770204,0.153521283177,0.23772212611,0.842673838446,943.4208984,49554112,25455.6174843658,12938.5313464423,FALSE,micro,survey,18.789,0.14480301431,1.166628280723,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2012,national,HIES-FHES-LIS,national,2012,income,0,2006 - 2014,10,0.034993842747,0.011725755674,0.006436715951,0.018970514559,42.842841948232,37.427125967098,0.182832109362,0.315580516617,0.264792816189,0.027092661807,0.046987960347,0.059846670403,0.070829418949,0.081748264692,0.094164758911,0.107777290974,0.124880155382,0.152552902953,0.234119915582,0.895771445294,943.4208984,50199853,26680.275444870505,13366.0493913069,FALSE,micro,survey,20.014,0.149988607584,1.030158534524,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2014,national,HIES-FHES-LIS,national,2014,income,0,2006 - 2014,10,0.027493363536,0.00946212699,0.005090797873,0.015424244288,44.930108528746,38.937062554933,0.176067514137,0.311929045812,0.262631531287,0.028477663591,0.047459691551,0.060381333123,0.071518378372,0.081512366588,0.093060450801,0.107300725258,0.12447751437,0.153462069926,0.23234980642,0.918996215708,943.4208984,50746659,28100.0102759544,13719.8366492496,FALSE,micro,survey,20.769,0.14243244969,0.968250343017,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2016,national,SHFLC-LIS,national,2016,income,1,2016 - 2021,10,0.019994372635,0.00660281298,0.003369652215,0.010119059683,53.661716161011,44.894390457299,0.220082443088,0.352222065056,0.299010728351,0.025284565103,0.041306084899,0.053842569323,0.065667891337,0.077342364939,0.090360848815,0.105382736125,0.125458296868,0.155331823172,0.260022819418,0.934480231766,943.4208984,51217803,29467.124342556,14254.2527745438,FALSE,micro,survey,23.747,0.17247923024,0.846955843237,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2017,national,SHFLC-LIS,national,2017,income,1,2016 - 2021,10,0.019992871649,0.006302002801,0.003280679657,0.00969033854,55.464050888138,46.639485338884,0.215756571502,0.348546412727,0.299010296044,0.025204304995,0.041925090989,0.054292383693,0.065749245531,0.077777767488,0.091152343261,0.106176363966,0.125259977347,0.156125722509,0.25633680022,0.952649614917,943.4208984,51361911,30312.8888500809,14608.7148625892,FALSE,micro,survey,24.62,0.172372674566,0.816438068699,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2018,national,SHFLC-LIS,national,2018,income,1,2016 - 2021,10,0.012493033772,0.004715563221,0.002616201673,0.007437964366,56.964308693397,47.957800109146,0.199373047344,0.337250311228,0.29651942207,0.027438563056,0.043357838741,0.055310623517,0.066702996596,0.078202411226,0.091528410967,0.107431054723,0.126278474601,0.156001122269,0.247748504305,0.966709201534,943.4208984,51585058,31059.2668087927,15008.1272428782,FALSE,micro,survey,25.279,0.159807098372,0.764511705664,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2019,national,SHFLC-LIS,national,2019,income,1,2016 - 2021,10,0.009994376582,0.003219603597,0.001839862818,0.005126815093,59.102751046561,50.023665364408,0.19117630155,0.331961632414,0.28483881474,0.029029683702,0.04449210867,0.056205809181,0.067446567833,0.078682795168,0.09123133049,0.106284287985,0.125088588225,0.154119120746,0.247419708,0.970411715141,943.4208984,51764822,31645.9498343307,15271.9595221996,FALSE,micro,survey,26.312,0.152484100867,0.714129342534,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2020,national,SHFLC-LIS,national,2020,income,1,2016 - 2021,10,0.007368809962,0.002607858581,0.001411798094,0.003953896045,61.32640003681,51.717348965813,0.183934730857,0.327086074921,0.277696594708,0.030600805222,0.045625294734,0.057062990006,0.067918391351,0.078807937347,0.090972675355,0.105894697369,0.123838735875,0.151243530327,0.248034942413,0.975625579502,943.4208984,51836239,31378.1579340648,14515.4236444203,FALSE,micro,survey,27.159,0.142477869777,0.670086475797,
East Asia & Pacific,EAS,"Korea, Rep.",KOR,2021,national,SHFLC-LIS,national,2021,income,1,2016 - 2021,10,0.007390522167,0.002771548547,0.001511423953,0.00425595251,64.390064386946,54.396401005725,0.186900869719,0.329065732716,0.284720414872,0.029463730464,0.045325926717,0.056847627014,0.067192682744,0.0786073576,0.090790647273,0.106635510232,0.125371145545,0.154157782686,0.24560758972400001,1,943.4208984,51769539,32771.0724243229,15054.0224876258,FALSE,micro,survey,28.498,0.142415116771,0.649365779844,
East Asia & Pacific,EAS,Lao PDR,LAO,1992,national,LECS,national,1992.2,consumption,0,1992 - 2007,10,0.944826658683,0.593015732384,0.404209887262,1.041667523379,4.35470093473,3.37067696655,0.191195631838,0.343097752393,0.28670987322,0.0349698059,0.047407263075,0.055556287142,0.062961863005,0.072230737559,0.083269241844,0.096808781712,0.116834589279,0.149886975998,0.280074454487,0.027360336855,3260.253174,4584728.800000005,660.633861954064,,FALSE,micro,survey,3,0.421405506292,9.046650508563,
East Asia & Pacific,EAS,Lao PDR,LAO,1997,national,LECS,national,1997.2,consumption,0,1992 - 2007,10,0.973437642956,0.68356685957,0.507132464506,1.311268070228,3.330909855828,2.589696243492,0.20183079728,0.348939385786,0.266649690041,0.033659777731,0.04707181358,0.055805840064,0.064245663856,0.07326433186,0.081966459369,0.094548141547,0.112545705412,0.145790113977,0.291102152604,0.062467101961,3260.253174,5171262.000000004,819.205851313643,,FALSE,micro,survey,3,0.619855983844,12.033187539402,
East Asia & Pacific,EAS,Lao PDR,LAO,2002,national,LECS,national,2002.25,consumption,0,1992 - 2007,10,0.960070293858,0.61186487354,0.420205761557,1.080025536216,4.098888730278,3.279594704682,0.173883311382,0.326201087029,0.261502721474,0.03664743014,0.049179845903,0.05772278207,0.065950996643,0.075113691389,0.085412542909,0.097739247172,0.115666315945,0.146098400941,0.270468746889,0.352365583181,3260.253174,5632653,994.492241963795,657.361932825086,FALSE,micro,survey,3,0.431326457812,9.327018710276,
East Asia & Pacific,EAS,Lao PDR,LAO,2007,national,LECS,national,2007.23,consumption,0,1992 - 2007,10,0.93705214015,0.571728150972,0.381813277705,0.987701131402,4.694808412665,3.592122420221,0.20626812514100001,0.3536103487,0.280897879985,0.033091344845,0.046434223316,0.054992000613,0.06319243935,0.071763671975,0.081948269306,0.095120930503,0.114325245434,0.146638205066,0.292493669592,0.60122179985,3260.253174,6077564.590000002,1301.08597549864,871.104200174486,FALSE,micro,survey,3.096,0.384034828253,8.590308179451,
East Asia & Pacific,EAS,Lao PDR,LAO,2012,national,LECS,national,2012.25,consumption,1,2012 - 2018,10,0.879552974901,0.476005283762,0.293244250215,0.77290268404,5.979123702141,4.600132056211,0.211226515912,0.359635482307,0.296995826371,0.031635906663,0.043983240616,0.053171540493,0.0623359109,0.071967010527,0.082856318279,0.096340658484,0.116356451156,0.151716674401,0.289636288482,0.768960177898,3260.253174,6542079.75,1774.63585203672,1374.16004009223,FALSE,micro,survey,3.6,0.32628166905,6.845683978792,
East Asia & Pacific,EAS,Lao PDR,LAO,2018,national,LECS,national,2018.42,consumption,1,2012 - 2018,10,0.824409295336,0.414689059623,0.244779499017,0.654043186778,7.207008879598,5.257609645698,0.247141818179,0.388024337859,0.32819377539,0.029546845798,0.040858916519,0.049333596283,0.058414515491,0.067996600257,0.079438591338,0.094684252235,0.115449489753,0.15186365428,0.312413538047,0.899895787239,3260.253174,7174073.220000008,2459.97874636195,,FALSE,micro,survey,3.929,0.309226987308,5.995621361021,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Lebanon,LBN,2011,national,HBS,national,2011.77,consumption,0,2011,10,0.09173348276,0.022300523284,0.007919701876,0.028083233271,25.184552485852,21.364750375675,0.169793747425,0.318324496741,0.26804393566,0.030934536983,0.047641219037,0.05858521781,0.068307527586,0.078573621095,0.091200179305,0.103702744235,0.122245287096,0.15208256021,0.246727106644,0.176792487106,4792.244141,5203605.939999998,8936.20027462737,7300.72362411454,FALSE,micro,survey,11.982,0.150780627458,1.556611518383,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Lebanon,LBN,2022,national,LHS,national,2022.8,consumption,1,2022,10,0.614351061021,0.258047104865,0.137040930175,0.382680207161,9.996688801908,8.176041193941,0.20788532484,0.352811376782,0.349615999638,0.027718613872999998,0.040504200559,0.049796013889,0.06104984657,0.074174505269,0.089143685298,0.107209031319,0.130392496499,0.169433801724,0.250577805,4.291578203766,4792.244141,5767692.199999999,5909.03651555028,6757.91535162544,FALSE,micro,survey,5.388,0.29213540884,4.234669436196,
Sub-Saharan Africa,SSF,Liberia,LBR,2007,national,CWIQ,national,2007,consumption,0,2007,10,0.974964658326,0.692431691569,0.521374751406,1.384592142503,3.183802838786,2.577050698946,0.23258046692,0.364465771779,0.296008387154,0.023965545397,0.041247039925,0.053824297007,0.064012193508,0.075001235292000007,0.08698213478,0.099861181442,0.120616675969,0.153067406948,0.281422289732,0.206717438331,75.89970398,3669050,574.609394348543,,FALSE,micro,survey,3,0.610701309741,14.239908874028,
Sub-Saharan Africa,SSF,Liberia,LBR,2014,national,HIES,national,2014,consumption,1,2014 - 2016,10,0.934869796494,0.546480852184,0.356794846492,0.933631065672,4.8166687856,3.975507704518,0.182633981881,0.332378843083,0.278750000594,0.031669324079,0.046042208759,0.055103928393,0.066121337348,0.07754192696,0.088081211287,0.101050750804,0.121429786453,0.152663399674,0.260296126243,0.383440964272,75.89970398,4564293,707.157694930142,,FALSE,micro,survey,3.288,0.365105857246,8.281209806798,
Sub-Saharan Africa,SSF,Liberia,LBR,2016,national,HIES,national,2016,consumption,1,2014 - 2016,10,0.92647012862,0.547540140875,0.363233077378,0.950789213368,4.857606461904,3.871800135176,0.206163285191,0.352654394732,0.308790329501,0.029406010665,0.042691969834,0.052929334242,0.06302444319,0.074138729482,0.086275391667,0.101056231112,0.122380596772,0.15724756015,0.270849732885,0.449651589792,75.89970398,4755608,668.031513175601,,FALSE,micro,survey,3.236,0.384202515943,8.527339542928,
Latin America & Caribbean,LCN,St. Lucia,LCA,1995,national,LSMS,national,1995,income,0,1995,10,0.91841,0.578509168869,0.407878101027,1.085812358296,4.774365095481,3.517956239457,0.311261217264,0.425843795239,0.3738805435,0.020073201234,0.032181056978,0.043639453796,0.055099937481,0.067214666562,0.080841776149,0.097428808942,0.120111571181,0.158606673555,0.324802854121,0.626504184822,1.643418074,148208,8822.50069854295,,FALSE,group,survey,3.059,0.42531,10.570959840383,
Latin America & Caribbean,LCN,St. Lucia,LCA,2015,national,SLCHBS,national,2015.78,consumption,1,2015 - 2015,10,0.09599128616,0.029952178584,0.011933383383,0.03878881429,34.183494894649,23.202638511712,0.321686558756,0.436934194418,0.395884203603,0.020581018118,0.034454834735,0.043952120564,0.052399284994,0.063031492293,0.074938651356,0.091365279646,0.115987388339,0.16278871232,0.340501217635,0.981154253911,1.643418074,175482.97999999998,10334.9860823918,,FALSE,micro,survey,12.901,0.190731116635,1.488651158877,
Latin America & Caribbean,LCN,St. Lucia,LCA,2015,national,SLCHBS,national,2015.78,income,1,2015 - 2015,10,0.288059753465,0.128623969238,0.079691809162,0.233731430383,26.186728076538,16.991111328505,0.518020096771,0.512250668185,0.466120364521,0.009043569444,0.022338353811,0.0341958032,0.045303370783,0.058430268705,0.07109363992,0.088017737008,0.11787205908,0.167861864746,0.385843333304,0.981154253911,1.643418074,175482.97999999998,10334.9860823918,,FALSE,micro,survey,9.796,0.278507091952,3.907048538495,
